exec_date,index,entity,year,period,total
2020-12-16 12:03:43.551843,377,08000,2020,1,950
2020-12-16 12:03:43.551843,378,08000,2020,2,912
2020-12-16 12:03:43.551843,379,08000,2020,3,929
2020-12-16 12:03:43.551843,380,08000,2020,4,900
2020-12-16 12:03:43.551843,381,08000,2020,5,940
2020-12-16 12:03:43.551843,382,08000,2020,6,1958
2020-12-16 12:03:43.551843,383,08000,2020,7,3446
2020-12-16 12:03:43.551843,384,08000,2020,8,1761
2020-12-16 12:03:43.551843,385,08000,2020,9,1067
2020-12-16 12:03:43.551843,386,08000,2020,10,1011
2020-12-16 12:03:43.551843,387,08000,2020,11,930
2020-12-16 12:03:43.551843,388,08000,2020,12,0.0
2020-12-16 12:03:43.551843,389,08000,2020,13,0.0
2020-12-16 12:03:43.551843,390,11001,2015,1,2150
2020-12-16 12:03:43.551843,391,11001,2015,2,1937
2020-12-16 12:03:43.551843,392,11001,2015,3,2026
2020-12-16 12:03:43.551843,393,11001,2015,4,2007
2020-12-16 12:03:43.551843,394,11001,2015,5,2045
2020-12-16 12:03:43.551843,395,11001,2015,6,2028
2020-12-16 12:03:43.551843,396,11001,2015,7,2148
2020-12-16 12:03:43.551843,397,11001,2015,8,2103
2020-12-16 12:03:43.551843,398,11001,2015,9,2153
2020-12-16 12:03:43.551843,399,11001,2015,10,2084
2020-12-16 12:03:43.551843,400,11001,2015,11,2099
2020-12-16 12:03:43.551843,401,11001,2015,12,2208.0
2020-12-16 12:03:43.551843,402,11001,2015,13,2700.0
2020-12-16 12:03:43.551843,403,11001,2016,1,2106
2020-12-16 12:03:43.551843,404,11001,2016,2,1979
2020-12-16 12:03:43.551843,405,11001,2016,3,2092
2020-12-16 12:03:43.551843,406,11001,2016,4,2111
2020-12-16 12:03:43.551843,407,11001,2016,5,2244
2020-12-16 12:03:43.551843,408,11001,2016,6,2447
2020-12-16 12:03:43.551843,409,11001,2016,7,2253
2020-12-16 12:03:43.551843,410,11001,2016,8,2066
2020-12-16 12:03:43.551843,411,11001,2016,9,2057
2020-12-16 12:03:43.551843,412,11001,2016,10,2075
2020-12-16 12:03:43.551843,413,11001,2016,11,2119
2020-12-16 12:03:43.551843,414,11001,2016,12,2057.0
2020-12-16 12:03:43.551843,415,11001,2016,13,2391.0
2020-12-16 12:03:43.551843,416,11001,2017,1,2288
2020-12-16 12:03:43.551843,417,11001,2017,2,2114
2020-12-16 12:03:43.551843,418,11001,2017,3,2233
2020-12-16 12:03:43.551843,419,11001,2017,4,2251
2020-12-16 12:03:43.551843,420,11001,2017,5,2195
2020-12-16 12:03:43.551843,421,11001,2017,6,2260
2020-12-16 12:03:43.551843,422,11001,2017,7,2295
2020-12-16 12:03:43.551843,423,11001,2017,8,2235
2020-12-16 12:03:43.551843,424,11001,2017,9,2163
2020-12-16 12:03:43.551843,425,11001,2017,10,2131
2020-12-16 12:03:43.551843,426,11001,2017,11,2101
2020-12-16 12:03:43.551843,427,11001,2017,12,2198.0
2020-12-16 12:03:43.551843,428,11001,2017,13,2277.0
2020-12-16 12:03:43.551843,429,11001,2018,1,2179
2020-12-16 12:03:43.551843,430,11001,2018,2,2110
2020-12-16 12:03:43.551843,431,11001,2018,3,2188
2020-12-16 12:03:43.551843,432,11001,2018,4,2208
2020-12-16 12:03:43.551843,433,11001,2018,5,2413
2020-12-16 12:03:43.551843,434,11001,2018,6,2519
2020-12-16 12:03:43.551843,435,11001,2018,7,2430
2020-12-16 12:03:43.551843,436,11001,2018,8,2280
2020-12-16 12:03:43.551843,437,11001,2018,9,2118
2020-12-16 12:03:43.551843,438,11001,2018,10,2136
2020-12-16 12:03:43.551843,439,11001,2018,11,2080
2020-12-16 12:03:43.551843,440,11001,2018,12,2169.0
2020-12-16 12:03:43.551843,441,11001,2018,13,2334.0
2020-12-16 12:03:43.551843,442,11001,2019,1,2414
2020-12-16 12:03:43.551843,443,11001,2019,2,2217
2020-12-16 12:03:43.551843,444,11001,2019,3,2164
2020-12-16 12:03:43.551843,445,11001,2019,4,2303
2020-12-16 12:03:43.551843,446,11001,2019,5,2301
2020-12-16 12:03:43.551843,447,11001,2019,6,2412
2020-12-16 12:03:43.551843,448,11001,2019,7,2456
2020-12-16 12:03:43.551843,449,11001,2019,8,2268
2020-12-16 12:03:43.551843,450,11001,2019,9,2281
2020-12-16 12:03:43.551843,451,11001,2019,10,2252
2020-12-16 12:03:43.551843,452,11001,2019,11,2248
2020-12-16 12:03:43.551843,453,11001,2019,12,2268.0
2020-12-16 12:03:43.551843,454,11001,2019,13,2346.0
2020-12-16 12:03:43.551843,455,11001,2020,1,2292
2020-12-16 12:03:43.551843,456,11001,2020,2,2328
2020-12-16 12:03:43.551843,457,11001,2020,3,2242
2020-12-16 12:03:43.551843,458,11001,2020,4,2323
2020-12-16 12:03:43.551843,459,11001,2020,5,2232
2020-12-16 12:03:43.551843,460,11001,2020,6,2448
2020-12-16 12:03:43.551843,461,11001,2020,7,3468
2020-12-16 12:03:43.551843,462,11001,2020,8,5665
2020-12-16 12:03:43.551843,463,11001,2020,9,4370
2020-12-16 12:03:43.551843,464,11001,2020,10,3312
2020-12-16 12:03:43.551843,465,11001,2020,11,3088
2020-12-16 12:03:43.551843,466,11001,2020,12,0.0
2020-12-16 12:03:43.551843,467,11001,2020,13,0.0
2020-12-16 12:03:43.551843,468,13000,2015,1,629
2020-12-16 12:03:43.551843,469,13000,2015,2,516
2020-12-16 12:03:43.551843,470,13000,2015,3,517
2020-12-16 12:03:43.551843,471,13000,2015,4,516
2020-12-16 12:03:43.551843,472,13000,2015,5,541
2020-12-16 12:03:43.551843,473,13000,2015,6,496
2020-12-16 12:03:43.551843,474,13000,2015,7,629
2020-12-16 12:03:43.551843,475,13000,2015,8,511
2020-12-16 12:03:43.551843,476,13000,2015,9,532
2020-12-16 12:03:43.551843,477,13000,2015,10,593
2020-12-16 12:03:43.551843,478,13000,2015,11,585
2020-12-16 12:03:43.551843,479,13000,2015,12,560.0
2020-12-16 12:03:43.551843,480,13000,2015,13,657.0
2020-12-16 12:03:43.551843,481,13000,2016,1,512
2020-12-16 12:03:43.551843,482,13000,2016,2,451
