exec_date,index,entity,year,period,total
2020-12-16 16:47:38.421518,165,91000,2011,10,0.0
2020-12-16 16:47:38.421518,166,91000,2011,11,0.0
2020-12-16 16:47:38.421518,167,91000,2011,12,0.0
2020-12-16 16:47:38.421518,168,91000,2011,13,0.0
2020-12-16 16:47:38.421518,169,91000,2012,1,0.0
2020-12-16 16:47:38.421518,170,91000,2012,2,0.0
2020-12-16 16:47:38.421518,171,91000,2012,3,1.3569
2020-12-16 16:47:38.421518,172,91000,2012,4,0.0
2020-12-16 16:47:38.421518,173,91000,2012,5,0.0
2020-12-16 16:47:38.421518,174,91000,2012,6,0.0
2020-12-16 16:47:38.421518,175,91000,2012,7,0.0
2020-12-16 16:47:38.421518,176,91000,2012,8,0.0
2020-12-16 16:47:38.421518,177,91000,2012,9,0.0
2020-12-16 16:47:38.421518,178,91000,2012,10,0.0
2020-12-16 16:47:38.421518,179,91000,2012,11,0.0
2020-12-16 16:47:38.421518,180,91000,2012,12,0.0
2020-12-16 16:47:38.421518,181,91000,2012,13,2.7137
2020-12-16 16:47:38.421518,182,91000,2013,1,0.0
2020-12-16 16:47:38.421518,183,91000,2013,2,0.0
2020-12-16 16:47:38.421518,184,91000,2013,3,1.3415
2020-12-16 16:47:38.421518,185,91000,2013,4,1.3415
2020-12-16 16:47:38.421518,186,91000,2013,5,0.0
2020-12-16 16:47:38.421518,187,91000,2013,6,0.0
2020-12-16 16:47:38.421518,188,91000,2013,7,0.0
2020-12-16 16:47:38.421518,189,91000,2013,8,1.3415
2020-12-16 16:47:38.421518,190,91000,2013,9,1.3415
2020-12-16 16:47:38.421518,191,91000,2013,10,0.0
2020-12-16 16:47:38.421518,192,91000,2013,11,2.6831
2020-12-16 16:47:38.421518,193,91000,2013,12,0.0
2020-12-16 16:47:38.421518,194,91000,2013,13,0.0
2020-12-16 16:47:38.421518,195,91000,2014,1,1.3265
2020-12-16 16:47:38.421518,196,91000,2014,2,0.0
2020-12-16 16:47:38.421518,197,91000,2014,3,0.0
2020-12-16 16:47:38.421518,198,91000,2014,4,0.0
2020-12-16 16:47:38.421518,199,91000,2014,5,0.0
2020-12-16 16:47:38.421518,200,91000,2014,6,0.0
2020-12-16 16:47:38.421518,201,91000,2014,7,2.6529
2020-12-16 16:47:38.421518,202,91000,2014,8,1.3265
2020-12-16 16:47:38.421518,203,91000,2014,9,0.0
2020-12-16 16:47:38.421518,204,91000,2014,10,0.0
2020-12-16 16:47:38.421518,205,91000,2014,11,0.0
2020-12-16 16:47:38.421518,206,91000,2014,12,0.0
2020-12-16 16:47:38.421518,207,91000,2014,13,1.3265
2020-12-16 16:47:38.421518,208,91000,2015,1,0.0
2020-12-16 16:47:38.421518,209,91000,2015,2,0.0
2020-12-16 16:47:38.421518,210,91000,2015,3,0.0
2020-12-16 16:47:38.421518,211,91000,2015,4,0.0
2020-12-16 16:47:38.421518,212,91000,2015,5,1.3116
2020-12-16 16:47:38.421518,213,91000,2015,6,0.0
2020-12-16 16:47:38.421518,214,91000,2015,7,0.0
2020-12-16 16:47:38.421518,215,91000,2015,8,0.0
2020-12-16 16:47:38.421518,216,91000,2015,9,0.0
2020-12-16 16:47:38.421518,217,91000,2015,10,0.0
2020-12-16 16:47:38.421518,218,91000,2015,11,0.0
2020-12-16 16:47:38.421518,219,91000,2015,12,0.0
2020-12-16 16:47:38.421518,220,91000,2015,13,0.0
2020-12-16 16:47:38.421518,221,91000,2016,1,0.0
2020-12-16 16:47:38.421518,222,91000,2016,2,0.0
2020-12-16 16:47:38.421518,223,91000,2016,3,0.0
2020-12-16 16:47:38.421518,224,91000,2016,4,0.0
2020-12-16 16:47:38.421518,225,91000,2016,5,0.0
2020-12-16 16:47:38.421518,226,91000,2016,6,0.0
2020-12-16 16:47:38.421518,227,91000,2016,7,0.0
2020-12-16 16:47:38.421518,228,91000,2016,8,0.0
2020-12-16 16:47:38.421518,229,91000,2016,9,1.2972
2020-12-16 16:47:38.421518,230,91000,2016,10,0.0
2020-12-16 16:47:38.421518,231,91000,2016,11,0.0
2020-12-16 16:47:38.421518,232,91000,2016,12,0.0
2020-12-16 16:47:38.421518,233,91000,2016,13,0.0
2020-12-16 16:47:38.421518,234,91000,2017,1,0.0
2020-12-16 16:47:38.421518,235,91000,2017,2,0.0
2020-12-16 16:47:38.421518,236,91000,2017,3,0.0
2020-12-16 16:47:38.421518,237,91000,2017,4,0.0
2020-12-16 16:47:38.421518,238,91000,2017,5,0.0
2020-12-16 16:47:38.421518,239,91000,2017,6,0.0
2020-12-16 16:47:38.421518,240,91000,2017,7,1.2829
2020-12-16 16:47:38.421518,241,91000,2017,8,0.0
2020-12-16 16:47:38.421518,242,91000,2017,9,0.0
2020-12-16 16:47:38.421518,243,91000,2017,10,0.0
2020-12-16 16:47:38.421518,244,91000,2017,11,0.0
2020-12-16 16:47:38.421518,245,91000,2017,12,0.0
2020-12-16 16:47:38.421518,246,91000,2017,13,0.0
2020-12-16 16:47:38.421518,247,91000,2018,1,0.0
2020-12-16 16:47:38.421518,248,91000,2018,2,0.0
2020-12-16 16:47:38.421518,249,91000,2018,3,0.0
2020-12-16 16:47:38.421518,250,91000,2018,4,1.2686
2020-12-16 16:47:38.421518,251,91000,2018,5,0.0
2020-12-16 16:47:38.421518,252,91000,2018,6,0.0
2020-12-16 16:47:38.421518,253,91000,2018,7,0.0
2020-12-16 16:47:38.421518,254,91000,2018,8,0.0
2020-12-16 16:47:38.421518,255,91000,2018,9,0.0
2020-12-16 16:47:38.421518,256,91000,2018,10,0.0
