exec_date,index,entity,year,period,total
2020-12-15 09:25:50.657935,131,00000,2020,2,2.4002
2020-12-15 09:25:50.657935,132,00000,2020,3,2.3177
2020-12-15 09:25:50.657935,133,00000,2020,4,1.4869
2020-12-15 09:25:50.657935,134,00000,2020,5,0.2278
2020-12-15 09:25:50.657935,135,00000,2020,6,0.0
2020-12-15 09:25:50.657935,136,00000,2020,7,0.0
2020-12-15 09:25:50.657935,137,00000,2020,8,0.0
2020-12-15 09:25:50.657935,138,00000,2020,9,0.0
2020-12-15 09:25:50.657935,139,00000,2020,10,0.0
2020-12-15 09:25:50.657935,140,00000,2020,11,0.0
2020-12-15 09:25:50.657935,141,00000,2020,12,0.0
2020-12-15 09:25:50.657935,142,00000,2020,13,0.0
2020-12-15 09:25:50.657935,143,05000,2010,1,3.429
2020-12-15 09:25:50.657935,144,05000,2010,2,3.4455
2020-12-15 09:25:50.657935,145,05000,2010,3,3.2477
2020-12-15 09:25:50.657935,146,05000,2010,4,3.429
2020-12-15 09:25:50.657935,147,05000,2010,5,3.0663
2020-12-15 09:25:50.657935,148,05000,2010,6,2.8026
2020-12-15 09:25:50.657935,149,05000,2010,7,3.0004
2020-12-15 09:25:50.657935,150,05000,2010,8,3.1817
2020-12-15 09:25:50.657935,151,05000,2010,9,2.8191
2020-12-15 09:25:50.657935,152,05000,2010,10,2.6377
2020-12-15 09:25:50.657935,153,05000,2010,11,2.6872
2020-12-15 09:25:50.657935,154,05000,2010,12,2.0277
2020-12-15 09:25:50.657935,155,05000,2010,13,1.2694
2020-12-15 09:25:50.657935,156,05000,2011,1,3.2228
2020-12-15 09:25:50.657935,157,05000,2011,2,3.2065
2020-12-15 09:25:50.657935,158,05000,2011,3,4.4436
2020-12-15 09:25:50.657935,159,05000,2011,4,3.9227
2020-12-15 09:25:50.657935,160,05000,2011,5,3.2391
2020-12-15 09:25:50.657935,161,05000,2011,6,3.2228
2020-12-15 09:25:50.657935,162,05000,2011,7,3.353
2020-12-15 09:25:50.657935,163,05000,2011,8,3.0926
2020-12-15 09:25:50.657935,164,05000,2011,9,3.2391
2020-12-15 09:25:50.657935,165,05000,2011,10,2.4252
2020-12-15 09:25:50.657935,166,05000,2011,11,2.116
2020-12-15 09:25:50.657935,167,05000,2011,12,1.9695
2020-12-15 09:25:50.657935,168,05000,2011,13,1.4324
2020-12-15 09:25:50.657935,169,05000,2012,1,1.6876
2020-12-15 09:25:50.657935,170,05000,2012,2,3.311
2020-12-15 09:25:50.657935,171,05000,2012,3,3.4556
2020-12-15 09:25:50.657935,172,05000,2012,4,3.5038
2020-12-15 09:25:50.657935,173,05000,2012,5,3.1663
2020-12-15 09:25:50.657935,174,05000,2012,6,2.9252
2020-12-15 09:25:50.657935,175,05000,2012,7,2.5877
2020-12-15 09:25:50.657935,176,05000,2012,8,3.0699
2020-12-15 09:25:50.657935,177,05000,2012,9,2.6198
2020-12-15 09:25:50.657935,178,05000,2012,10,3.0377
2020-12-15 09:25:50.657935,179,05000,2012,11,2.8931
2020-12-15 09:25:50.657935,180,05000,2012,12,2.7324
2020-12-15 09:25:50.657935,181,05000,2012,13,3.4396
2020-12-15 09:25:50.657935,182,05000,2013,1,1.8254
2020-12-15 09:25:50.657935,183,05000,2013,2,3.7144
2020-12-15 09:25:50.657935,184,05000,2013,3,3.4286
2020-12-15 09:25:50.657935,185,05000,2013,4,2.8096
2020-12-15 09:25:50.657935,186,05000,2013,5,3.0953
2020-12-15 09:25:50.657935,187,05000,2013,6,3.254
2020-12-15 09:25:50.657935,188,05000,2013,7,3.2223
2020-12-15 09:25:50.657935,189,05000,2013,8,3.2382
2020-12-15 09:25:50.657935,190,05000,2013,9,3.3651
2020-12-15 09:25:50.657935,191,05000,2013,10,3.635
2020-12-15 09:25:50.657935,192,05000,2013,11,3.2223
2020-12-15 09:25:50.657935,193,05000,2013,12,2.5556
2020-12-15 09:25:50.657935,194,05000,2013,13,2.4762
2020-12-15 09:25:50.657935,195,05000,2014,1,2.0539
2020-12-15 09:25:50.657935,196,05000,2014,2,3.5904
2020-12-15 09:25:50.657935,197,05000,2014,3,3.2141
2020-12-15 09:25:50.657935,198,05000,2014,4,3.2298
2020-12-15 09:25:50.657935,199,05000,2014,5,2.634
2020-12-15 09:25:50.657935,200,05000,2014,6,3.2298
2020-12-15 09:25:50.657935,201,05000,2014,7,3.1044
2020-12-15 09:25:50.657935,202,05000,2014,8,3.512
2020-12-15 09:25:50.657935,203,05000,2014,9,3.073
2020-12-15 09:25:50.657935,204,05000,2014,10,2.9162
2020-12-15 09:25:50.657935,205,05000,2014,11,3.1671
2020-12-15 09:25:50.657935,206,05000,2014,12,2.5243
2020-12-15 09:25:50.657935,207,05000,2014,13,3.512
2020-12-15 09:25:50.657935,208,05000,2015,1,3.3766
2020-12-15 09:25:50.657935,209,05000,2015,2,3.3766
2020-12-15 09:25:50.657935,210,05000,2015,3,3.1907
2020-12-15 09:25:50.657935,211,05000,2015,4,2.8964
2020-12-15 09:25:50.657935,212,05000,2015,5,2.5402
2020-12-15 09:25:50.657935,213,05000,2015,6,3.1288
2020-12-15 09:25:50.657935,214,05000,2015,7,3.1597
2020-12-15 09:25:50.657935,215,05000,2015,8,3.0513
2020-12-15 09:25:50.657935,216,05000,2015,9,3.0978
2020-12-15 09:25:50.657935,217,05000,2015,10,3.454
2020-12-15 09:25:50.657935,218,05000,2015,11,3.2372
2020-12-15 09:25:50.657935,219,05000,2015,12,3.3456
2020-12-15 09:25:50.657935,220,05000,2015,13,2.7415
2020-12-15 09:25:50.657935,221,05000,2016,1,2.3872
2020-12-15 09:25:50.657935,222,05000,2016,2,3.5502
2020-12-15 09:25:50.657935,223,05000,2016,3,3.5962
2020-12-15 09:25:50.657935,224,05000,2016,4,3.0759
2020-12-15 09:25:50.657935,225,05000,2016,5,3.2136
2020-12-15 09:25:50.657935,226,05000,2016,6,3.0759
2020-12-15 09:25:50.657935,227,05000,2016,7,2.7545
2020-12-15 09:25:50.657935,228,05000,2016,8,3.336
2020-12-15 09:25:50.657935,229,05000,2016,9,3.2136
2020-12-15 09:25:50.657935,230,05000,2016,10,3.9481
2020-12-15 09:25:50.657935,231,05000,2016,11,2.8616
2020-12-15 09:25:50.657935,232,05000,2016,12,2.8769
2020-12-15 09:25:50.657935,233,05000,2016,13,3.4278
2020-12-15 09:25:50.657935,234,05000,2017,1,2.4497
2020-12-15 09:25:50.657935,235,05000,2017,2,3.6292
2020-12-15 09:25:50.657935,236,05000,2017,3,3.3419
2020-12-15 09:25:50.657935,237,05000,2017,4,3.2058
2020-12-15 09:25:50.657935,238,05000,2017,5,3.357
2020-12-15 09:25:50.657935,239,05000,2017,6,3.3116
2020-12-15 09:25:50.657935,240,05000,2017,7,2.7521
2020-12-15 09:25:50.657935,241,05000,2017,8,3.4326
2020-12-15 09:25:50.657935,242,05000,2017,9,2.6009
2020-12-15 09:25:50.657935,243,05000,2017,10,3.2965
2020-12-15 09:25:50.657935,244,05000,2017,11,3.0848
2020-12-15 09:25:50.657935,245,05000,2017,12,3.3116
2020-12-15 09:25:50.657935,246,05000,2017,13,3.7653
2020-12-15 09:25:50.657935,247,05000,2018,1,2.2717
2020-12-15 09:25:50.657935,248,05000,2018,2,2.7051
2020-12-15 09:25:50.657935,249,05000,2018,3,3.3478
2020-12-15 09:25:50.657935,250,05000,2018,4,3.1834
2020-12-15 09:25:50.657935,251,05000,2018,5,3.2282
2020-12-15 09:25:50.657935,252,05000,2018,6,2.9443
2020-12-15 09:25:50.657935,253,05000,2018,7,2.8994
2020-12-15 09:25:50.657935,254,05000,2018,8,3.0937
2020-12-15 09:25:50.657935,255,05000,2018,9,3.0339
2020-12-15 09:25:50.657935,256,05000,2018,10,3.288
2020-12-15 09:25:50.657935,257,05000,2018,11,3.303
2020-12-15 09:25:50.657935,258,05000,2018,12,3.2581
2020-12-15 09:25:50.657935,259,05000,2018,13,3.6318
2020-12-15 09:25:50.657935,260,05000,2019,1,2.231
2020-12-15 09:25:50.657935,261,05000,2019,2,3.7675
2020-12-15 09:25:50.657935,262,05000,2019,3,3.5164
2020-12-15 09:25:50.657935,263,05000,2019,4,3.28
2020-12-15 09:25:50.657935,264,05000,2019,5,3.1027
2020-12-15 09:25:50.657935,265,05000,2019,6,3.147
2020-12-15 09:25:50.657935,266,05000,2019,7,2.9845
2020-12-15 09:25:50.657935,267,05000,2019,8,3.5755
2020-12-15 09:25:50.657935,268,05000,2019,9,3.4277
2020-12-15 09:25:50.657935,269,05000,2019,10,2.9992
2020-12-15 09:25:50.657935,270,05000,2019,11,3.28
2020-12-15 09:25:50.657935,271,05000,2019,12,3.5016
2020-12-15 09:25:50.657935,272,05000,2019,13,3.2504
2020-12-15 09:25:50.657935,273,05000,2020,1,2.7319
2020-12-15 09:25:50.657935,274,05000,2020,2,3.6231
2020-12-15 09:25:50.657935,275,05000,2020,3,3.7253
2020-12-15 09:25:50.657935,276,05000,2020,4,1.6508
2020-12-15 09:25:50.657935,277,05000,2020,5,0.3506
2020-12-15 09:25:50.657935,278,05000,2020,6,0.0
2020-12-15 09:25:50.657935,279,05000,2020,7,0.0
2020-12-15 09:25:50.657935,280,05000,2020,8,0.0
2020-12-15 09:25:50.657935,281,05000,2020,9,0.0
2020-12-15 09:25:50.657935,282,05000,2020,10,0.0
2020-12-15 09:25:50.657935,283,05000,2020,11,0.0
2020-12-15 09:25:50.657935,284,05000,2020,12,0.0
2020-12-15 09:25:50.657935,285,05000,2020,13,0.0
2020-12-15 09:25:50.657935,286,08000,2010,1,3.6726
2020-12-15 09:25:50.657935,287,08000,2010,2,3.2837
2020-12-15 09:25:50.657935,288,08000,2010,3,3.0245
2020-12-15 09:25:50.657935,289,08000,2010,4,3.2405
2020-12-15 09:25:50.657935,290,08000,2010,5,3.975
2020-12-15 09:25:50.657935,291,08000,2010,6,2.4628
2020-12-15 09:25:50.657935,292,08000,2010,7,2.9813
2020-12-15 09:25:50.657935,293,08000,2010,8,2.2468
2020-12-15 09:25:50.657935,294,08000,2010,9,3.0245
2020-12-15 09:25:50.657935,295,08000,2010,10,2.8517
2020-12-15 09:25:50.657935,296,08000,2010,11,2.722
2020-12-15 09:25:50.657935,297,08000,2010,12,3.1973
2020-12-15 09:25:50.657935,298,08000,2010,13,2.506
2020-12-15 09:25:50.657935,299,08000,2011,1,2.9435
2020-12-15 09:25:50.657935,300,08000,2011,2,3.4128
2020-12-15 09:25:50.657935,301,08000,2011,3,3.7114
2020-12-15 09:25:50.657935,302,08000,2011,4,3.9673
2020-12-15 09:25:50.657935,303,08000,2011,5,2.5169
2020-12-15 09:25:50.657935,304,08000,2011,6,2.6449
2020-12-15 09:25:50.657935,305,08000,2011,7,2.4743
2020-12-15 09:25:50.657935,306,08000,2011,8,1.8344
2020-12-15 09:25:50.657935,307,08000,2011,9,2.0477
2020-12-15 09:25:50.657935,308,08000,2011,10,1.7064
2020-12-15 09:25:50.657935,309,08000,2011,11,1.749
2020-12-15 09:25:50.657935,310,08000,2011,12,1.4078
2020-12-15 09:25:50.657935,311,08000,2011,13,0.4693
2020-12-15 09:25:50.657935,312,08000,2012,1,1.5588
2020-12-15 09:25:50.657935,313,08000,2012,2,3.9601
2020-12-15 09:25:50.657935,314,08000,2012,3,2.3171
2020-12-15 09:25:50.657935,315,08000,2012,4,2.1486
2020-12-15 09:25:50.657935,316,08000,2012,5,2.4856
2020-12-15 09:25:50.657935,317,08000,2012,6,2.9069
2020-12-15 09:25:50.657935,318,08000,2012,7,3.1597
2020-12-15 09:25:50.657935,319,08000,2012,8,2.9069
2020-12-15 09:25:50.657935,320,08000,2012,9,3.286
2020-12-15 09:25:50.657935,321,08000,2012,10,3.3703
2020-12-15 09:25:50.657935,322,08000,2012,11,3.0754
2020-12-15 09:25:50.657935,323,08000,2012,12,1.7694
2020-12-15 09:25:50.657935,324,08000,2012,13,2.7384
2020-12-15 09:25:50.657935,325,08000,2013,1,3.0794
2020-12-15 09:25:50.657935,326,08000,2013,2,3.0794
2020-12-15 09:25:50.657935,327,08000,2013,3,4.203
2020-12-15 09:25:50.657935,328,08000,2013,4,3.4956
2020-12-15 09:25:50.657935,329,08000,2013,5,3.662
2020-12-15 09:25:50.657935,330,08000,2013,6,2.9546
2020-12-15 09:25:50.657935,331,08000,2013,7,2.9962
2020-12-15 09:25:50.657935,332,08000,2013,8,3.5788
2020-12-15 09:25:50.657935,333,08000,2013,9,3.2459
2020-12-15 09:25:50.657935,334,08000,2013,10,2.5801
2020-12-15 09:25:50.657935,335,08000,2013,11,1.9143
2020-12-15 09:25:50.657935,336,08000,2013,12,1.623
2020-12-15 09:25:50.657935,337,08000,2013,13,1.8726
2020-12-15 09:25:50.657935,338,08000,2014,1,2.3436
2020-12-15 09:25:50.657935,339,08000,2014,2,3.6593
2020-12-15 09:25:50.657935,340,08000,2014,3,2.9192
2020-12-15 09:25:50.657935,341,08000,2014,4,4.0294
2020-12-15 09:25:50.657935,342,08000,2014,5,3.207
2020-12-15 09:25:50.657935,343,08000,2014,6,3.0015
2020-12-15 09:25:50.657935,344,08000,2014,7,2.5081
2020-12-15 09:25:50.657935,345,08000,2014,8,3.6182
2020-12-15 09:25:50.657935,346,08000,2014,9,2.5903
2020-12-15 09:25:50.657935,347,08000,2014,10,2.837
2020-12-15 09:25:50.657935,348,08000,2014,11,2.8781
2020-12-15 09:25:50.657935,349,08000,2014,12,2.3025
2020-12-15 09:25:50.657935,350,08000,2014,13,2.837
2020-12-15 09:25:50.657935,351,08000,2015,1,2.6412
2020-12-15 09:25:50.657935,352,08000,2015,2,3.2507
2020-12-15 09:25:50.657935,353,08000,2015,3,3.6977
2020-12-15 09:25:50.657935,354,08000,2015,4,3.1288
2020-12-15 09:25:50.657935,355,08000,2015,5,3.7383
2020-12-15 09:25:50.657935,356,08000,2015,6,2.885
2020-12-15 09:25:50.657935,357,08000,2015,7,3.1288
2020-12-15 09:25:50.657935,358,08000,2015,8,3.4539
2020-12-15 09:25:50.657935,359,08000,2015,9,3.2101
2020-12-15 09:25:50.657935,360,08000,2015,10,2.6818
2020-12-15 09:25:50.657935,361,08000,2015,11,3.3726
