exec_date,index,entity,period,total,mean,stdev,min,p25,p50,p75,max,no_data,pv_max_lim,pv_min_lim,pv_period,pv_value,var_coef
2020-12-14 18:53:56.200330,711,73001,10,64.0,6.4,3.3226,2.0,3.5,6.0,9.0,12.0,0,4.0,-0.8333333333333334,2020-2019,0.0,41.9051
2020-12-14 18:53:56.200330,712,73001,11,65.0,6.5,1.8574,3.0,5.25,7.0,8.0,9.0,0,0.5,-0.2222222222222222,2020-2019,0.0,41.9051
2020-12-14 18:53:56.200330,713,73001,12,52.0,5.2,2.358,1.0,3.25,5.5,6.75,9.0,0,1.0,-0.25,2020-2019,0.0,41.9051
2020-12-14 18:53:56.200330,714,73001,13,63.0,6.3,2.1,1.0,5.5,7.0,7.0,9.0,0,0.14285714285714285,-0.125,2020-2019,0.0,41.9051
2020-12-14 18:53:56.200330,715,76001,1,215.0,21.5,4.6098,17.0,18.25,19.0,24.75,32.0,0,0.28,-0.40625,2020-2019,0.0,27.1894
2020-12-14 18:53:56.200330,716,76001,2,296.0,29.6,7.2553,19.0,25.25,30.0,32.0,43.0,0,0.10256410256410256,-0.40625,2020-2019,0.2,27.1894
2020-12-14 18:53:56.200330,717,76001,3,297.0,29.7,3.7162,22.0,28.0,30.0,32.0,35.0,0,0.21428571428571427,-0.0967741935483871,2020-2019,-0.37142857142857144,27.1894
2020-12-14 18:53:56.200330,718,76001,4,291.0,29.1,6.0241,18.0,25.5,31.0,33.25,36.0,0,0.3333333333333333,-0.4,2020-2019,-0.375,27.1894
2020-12-14 18:53:56.200330,719,76001,5,320.0,32.0,9.6644,19.0,27.0,29.5,33.75,57.0,0,0.25925925925925924,-0.5263157894736842,2020-2019,0.0,27.1894
2020-12-14 18:53:56.200330,720,76001,6,297.0,29.7,6.2298,15.0,26.5,31.5,33.75,37.0,0,0.12121212121212122,-0.16666666666666666,2020-2019,0.0,27.1894
2020-12-14 18:53:56.200330,721,76001,7,304.0,30.4,8.5112,12.0,26.75,30.0,34.25,47.0,0,0.1935483870967742,-0.1875,2020-2019,0.0,27.1894
2020-12-14 18:53:56.200330,722,76001,8,272.0,27.2,8.0969,10.0,23.5,29.0,32.75,38.0,0,0.26666666666666666,-0.5526315789473685,2020-2019,0.0,27.1894
2020-12-14 18:53:56.200330,723,76001,9,284.0,28.4,7.2277,13.0,26.0,29.5,31.75,40.0,0,0.3333333333333333,-0.4166666666666667,2020-2019,0.0,27.1894
2020-12-14 18:53:56.200330,724,76001,10,273.0,27.3,5.3488,16.0,25.0,28.0,30.5,34.0,0,0.21428571428571427,-0.17647058823529413,2020-2019,0.0,27.1894
2020-12-14 18:53:56.200330,725,76001,11,225.0,22.5,5.608,11.0,20.0,21.5,26.25,32.0,0,0.20833333333333334,-0.375,2020-2019,0.0,27.1894
2020-12-14 18:53:56.200330,726,76001,12,237.0,23.7,6.8564,13.0,19.0,23.0,27.25,36.0,0,0.2857142857142857,-0.3888888888888889,2020-2019,0.0,27.1894
2020-12-14 18:53:56.200330,727,76001,13,321.0,32.1,7.5027,18.0,28.5,33.5,37.25,44.0,0,0.2571428571428571,-0.28205128205128205,2020-2019,0.0,27.1894
2020-12-14 18:53:56.200330,728,81001,1,10.0,1.4286,0.4949,1.0,1.0,1.0,2.0,2.0,3,1.0,0.0,2020-2019,0.0,84.0857
2020-12-14 18:53:56.200330,729,81001,2,21.0,2.3333,0.8165,1.0,2.0,3.0,3.0,3.0,1,2.0,-0.6666666666666666,2020-2019,-0.3333333333333333,84.0857
2020-12-14 18:53:56.200330,730,81001,3,13.0,1.625,0.857,1.0,1.0,1.0,2.25,3.0,2,2.0,-0.6666666666666666,2020-2019,1.0,84.0857
2020-12-14 18:53:56.200330,731,81001,4,14.0,1.5556,0.8315,1.0,1.0,1.0,2.0,3.0,1,2.0,-0.6666666666666666,2020-2019,0.0,84.0857
2020-12-14 18:53:56.200330,732,81001,5,11.0,1.5714,1.0498,1.0,1.0,1.0,1.5,4.0,3,1.0,0.0,2020-2019,0.0,84.0857
2020-12-14 18:53:56.200330,733,81001,6,8.0,1.1429,0.3499,1.0,1.0,1.0,1.0,2.0,3,1.0,0.0,2020-2019,0.0,84.0857
2020-12-14 18:53:56.200330,734,81001,7,12.0,1.5,0.5,1.0,1.0,1.5,2.0,2.0,2,1.0,-0.5,2020-2019,0.0,84.0857
2020-12-14 18:53:56.200330,735,81001,8,14.0,2.0,1.4142,1.0,1.0,1.0,2.5,5.0,3,0.0,0.0,2020-2019,0.0,84.0857
2020-12-14 18:53:56.200330,736,81001,9,12.0,2.0,0.5774,1.0,2.0,2.0,2.0,3.0,4,0.5,0.0,2020-2019,0.0,84.0857
2020-12-14 18:53:56.200330,737,81001,10,9.0,1.2857,0.4518,1.0,1.0,1.0,1.5,2.0,3,1.0,-0.5,2020-2019,0.0,84.0857
2020-12-14 18:53:56.200330,738,81001,11,20.0,2.5,1.5811,1.0,1.0,2.0,3.5,5.0,2,4.0,-0.8,2020-2019,0.0,84.0857
2020-12-14 18:53:56.200330,739,81001,12,11.0,1.8333,0.6872,1.0,1.25,2.0,2.0,3.0,4,0.5,0.0,2020-2019,0.0,84.0857
2020-12-14 18:53:56.200330,740,81001,13,18.0,1.8,0.7483,1.0,1.0,2.0,2.0,3.0,0,1.0,-0.5,2020-2019,0.0,84.0857
2020-12-14 18:53:56.200330,741,85001,1,12.0,1.3333,0.6667,1.0,1.0,1.0,1.0,3.0,1,1.0,0.0,2020-2019,0.0,63.4189
2020-12-14 18:53:56.200330,742,85001,2,22.0,2.75,0.9682,2.0,2.0,2.5,3.0,5.0,2,0.0,0.0,2020-2019,-0.3333333333333333,63.4189
2020-12-14 18:53:56.200330,743,85001,3,25.0,3.125,1.7633,1.0,2.5,3.0,3.25,7.0,2,0.0,-0.5714285714285714,2020-2019,0.0,63.4189
2020-12-14 18:53:56.200330,744,85001,4,22.0,2.4444,0.4969,2.0,2.0,2.0,3.0,3.0,1,0.0,-0.3333333333333333,2020-2019,-0.5,63.4189
2020-12-14 18:53:56.200330,745,85001,5,16.0,2.0,1.2247,1.0,1.0,2.0,2.0,5.0,2,1.0,-0.5,2020-2019,0.0,63.4189
2020-12-14 18:53:56.200330,746,85001,6,22.0,2.2,0.6,1.0,2.0,2.0,2.75,3.0,0,1.0,0.0,2020-2019,0.0,63.4189
2020-12-14 18:53:56.200330,747,85001,7,18.0,2.25,0.9682,1.0,1.75,2.0,3.0,4.0,2,1.0,-0.6666666666666666,2020-2019,0.0,63.4189
2020-12-14 18:53:56.200330,748,85001,8,28.0,2.8,1.4,1.0,2.0,2.5,3.75,5.0,0,0.6666666666666666,-0.8,2020-2019,0.0,63.4189
2020-12-14 18:53:56.200330,749,85001,9,20.0,2.2222,0.9162,1.0,2.0,2.0,3.0,4.0,1,1.0,-0.6666666666666666,2020-2019,0.0,63.4189
2020-12-14 18:53:56.200330,750,85001,10,15.0,1.875,0.7806,1.0,1.0,2.0,2.25,3.0,2,0.0,-0.3333333333333333,2020-2019,0.0,63.4189
2020-12-14 18:53:56.200330,751,85001,11,24.0,2.4,1.0198,1.0,2.0,2.0,3.0,4.0,0,2.0,-0.6666666666666666,2020-2019,0.0,63.4189
2020-12-14 18:53:56.200330,752,85001,12,19.0,1.9,1.2207,1.0,1.0,1.0,2.75,4.0,0,3.0,-0.6666666666666666,2020-2019,0.0,63.4189
2020-12-14 18:53:56.200330,753,85001,13,29.0,2.9,1.4457,1.0,2.0,3.0,3.75,6.0,0,1.0,-0.75,2020-2019,0.0,63.4189
2020-12-14 18:53:56.200330,754,86001,1,11.0,1.5714,0.7284,1.0,1.0,1.0,2.0,3.0,3,1.0,0.0,2020-2019,0.0,91.2088
2020-12-14 18:53:56.200330,755,86001,2,13.0,1.625,0.4841,1.0,1.0,2.0,2.0,2.0,2,1.0,-0.5,2020-2019,-0.5,91.2088
2020-12-14 18:53:56.200330,756,86001,3,15.0,1.6667,0.8165,1.0,1.0,1.0,2.0,3.0,1,1.0,-0.6666666666666666,2020-2019,0.0,91.2088
2020-12-14 18:53:56.200330,757,86001,4,12.0,1.7143,0.8806,1.0,1.0,1.0,2.5,3.0,3,2.0,-0.3333333333333333,2020-2019,-0.5,91.2088
2020-12-14 18:53:56.200330,758,86001,5,13.0,2.1667,0.6872,1.0,2.0,2.0,2.75,3.0,4,0.0,0.0,2020-2019,-0.5,91.2088
2020-12-14 18:53:56.200330,759,86001,6,17.0,2.4286,1.7613,1.0,1.0,2.0,3.0,6.0,3,0.0,-0.5,2020-2019,0.0,91.2088
2020-12-14 18:53:56.200330,760,86001,7,9.0,1.5,0.7638,1.0,1.0,1.0,1.75,3.0,4,2.0,0.0,2020-2019,0.0,91.2088
2020-12-14 18:53:56.200330,761,86001,8,17.0,2.4286,0.9035,1.0,2.0,3.0,3.0,3.0,3,2.0,0.0,2020-2019,0.0,91.2088
2020-12-14 18:53:56.200330,762,86001,9,10.0,1.4286,0.4949,1.0,1.0,1.0,2.0,2.0,3,0.0,0.0,2020-2019,0.0,91.2088
2020-12-14 18:53:56.200330,763,86001,10,13.0,1.625,1.111,1.0,1.0,1.0,1.5,4.0,2,3.0,0.0,2020-2019,0.0,91.2088
2020-12-14 18:53:56.200330,764,86001,11,9.0,1.5,0.5,1.0,1.0,1.5,2.0,2.0,4,0.0,-0.5,2020-2019,0.0,91.2088
2020-12-14 18:53:56.200330,765,86001,12,12.0,2.0,1.0,1.0,1.25,2.0,2.0,4.0,4,0.0,-0.75,2020-2019,0.0,91.2088
2020-12-14 18:53:56.200330,766,86001,13,16.0,2.0,1.118,1.0,1.0,1.5,3.0,4.0,2,0.0,-0.6666666666666666,2020-2019,0.0,91.2088
2020-12-14 18:53:56.200330,767,88001,1,7.0,1.4,0.4899,1.0,1.0,1.0,2.0,2.0,5,0.0,-0.5,2020-2019,0.0,99.8931
2020-12-14 18:53:56.200330,768,88001,2,10.0,1.4286,0.7284,1.0,1.0,1.0,1.5,3.0,3,1.0,-0.6666666666666666,2020-2019,2.0,99.8931
2020-12-14 18:53:56.200330,769,88001,3,15.0,2.1429,1.1249,1.0,1.0,2.0,3.0,4.0,3,3.0,-0.6666666666666666,2020-2019,0.0,99.8931
2020-12-14 18:53:56.200330,770,88001,4,15.0,2.5,1.6073,1.0,1.0,2.0,3.75,5.0,4,3.0,-0.6666666666666666,2020-2019,0.0,99.8931
2020-12-14 18:53:56.200330,771,88001,5,9.0,1.5,0.7638,1.0,1.0,1.0,1.75,3.0,4,0.0,0.0,2020-2019,0.0,99.8931
2020-12-14 18:53:56.200330,772,88001,6,11.0,1.8333,0.6872,1.0,1.25,2.0,2.0,3.0,4,1.0,0.0,2020-2019,0.0,99.8931
2020-12-14 18:53:56.200330,773,88001,7,8.0,1.6,0.4899,1.0,1.0,2.0,2.0,2.0,5,0.0,-0.5,2020-2019,0.0,99.8931
2020-12-14 18:53:56.200330,774,88001,8,10.0,1.6667,1.1055,1.0,1.0,1.0,1.75,4.0,4,0.0,0.0,2020-2019,0.0,99.8931
2020-12-14 18:53:56.200330,775,88001,9,15.0,2.1429,0.6389,1.0,2.0,2.0,2.5,3.0,3,0.0,-0.3333333333333333,2020-2019,0.0,99.8931
2020-12-14 18:53:56.200330,776,88001,10,12.0,2.0,1.0,1.0,1.25,2.0,2.0,4.0,4,1.0,0.0,2020-2019,0.0,99.8931
2020-12-14 18:53:56.200330,777,88001,11,15.0,1.875,0.7806,1.0,1.0,2.0,2.25,3.0,2,0.0,-0.5,2020-2019,0.0,99.8931
2020-12-14 18:53:56.200330,778,88001,12,10.0,1.6667,0.7454,1.0,1.0,1.5,2.0,3.0,4,1.0,-0.6666666666666666,2020-2019,0.0,99.8931
2020-12-14 18:53:56.200330,779,88001,13,19.0,2.375,1.111,1.0,1.75,2.0,3.25,4.0,2,1.0,-0.5,2020-2019,0.0,99.8931
2020-12-14 18:53:56.200330,780,91001,1,9.0,1.2857,0.4518,1.0,1.0,1.0,1.5,2.0,3,0.0,0.0,2020-2019,0.0,88.3578
2020-12-14 18:53:56.200330,781,91001,2,15.0,2.5,0.5,2.0,2.0,2.5,3.0,3.0,4,0.0,-0.3333333333333333,2020-2019,0.0,88.3578
2020-12-14 18:53:56.200330,782,91001,3,8.0,1.6,0.4899,1.0,1.0,2.0,2.0,2.0,5,0.0,0.0,2020-2019,0.0,88.3578
2020-12-14 18:53:56.200330,783,91001,4,13.0,1.8571,0.833,1.0,1.0,2.0,2.5,3.0,3,2.0,-0.5,2020-2019,0.0,88.3578
2020-12-14 18:53:56.200330,784,91001,5,19.0,2.7143,1.2778,1.0,1.5,3.0,4.0,4.0,3,1.0,0.0,2020-2019,0.0,88.3578
2020-12-14 18:53:56.200330,785,91001,6,18.0,2.5714,1.5908,1.0,1.0,2.0,4.0,5.0,3,3.0,0.0,2020-2019,0.0,88.3578
2020-12-14 18:53:56.200330,786,91001,7,13.0,1.8571,0.833,1.0,1.0,2.0,2.5,3.0,3,0.0,0.0,2020-2019,0.0,88.3578
2020-12-14 18:53:56.200330,787,91001,8,17.0,2.125,1.0533,1.0,1.0,2.0,3.0,4.0,2,2.0,-0.6666666666666666,2020-2019,0.0,88.3578
2020-12-14 18:53:56.200330,788,91001,9,17.0,2.125,0.927,1.0,1.75,2.0,2.25,4.0,2,0.0,-0.5,2020-2019,0.0,88.3578
2020-12-14 18:53:56.200330,789,91001,10,14.0,1.75,0.6614,1.0,1.0,2.0,2.0,3.0,2,0.0,-0.5,2020-2019,0.0,88.3578
2020-12-14 18:53:56.200330,790,91001,11,12.0,1.3333,0.6667,1.0,1.0,1.0,1.0,3.0,1,1.0,0.0,2020-2019,0.0,88.3578
2020-12-14 18:53:56.200330,791,91001,12,10.0,1.6667,0.7454,1.0,1.0,1.5,2.0,3.0,4,0.0,0.0,2020-2019,0.0,88.3578
2020-12-14 18:53:56.200330,792,91001,13,13.0,1.8571,0.6389,1.0,1.5,2.0,2.0,3.0,3,0.5,-0.5,2020-2019,0.0,88.3578
2020-12-14 18:53:56.200330,793,94001,1,4.0,1.3333,0.4714,1.0,1.0,1.0,1.5,2.0,7,0.0,0.0,2020-2019,0.0,125.9079
2020-12-14 18:53:56.200330,794,94001,2,8.0,2.0,0.7071,1.0,1.75,2.0,2.25,3.0,6,0.0,0.0,2020-2019,0.0,125.9079
2020-12-14 18:53:56.200330,795,94001,3,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.0,0.0,2020-2019,0.0,125.9079
2020-12-14 18:53:56.200330,796,94001,4,7.0,1.1667,0.3727,1.0,1.0,1.0,1.0,2.0,4,0.0,0.0,2020-2019,0.0,125.9079
2020-12-14 18:53:56.200330,797,94001,5,8.0,1.1429,0.3499,1.0,1.0,1.0,1.0,2.0,3,0.0,0.0,2020-2019,0.0,125.9079
2020-12-14 18:53:56.200330,798,94001,6,7.0,1.75,0.8292,1.0,1.0,1.5,2.25,3.0,6,0.0,0.0,2020-2019,0.0,125.9079
2020-12-14 18:53:56.200330,799,94001,7,7.0,1.1667,0.3727,1.0,1.0,1.0,1.0,2.0,4,0.0,0.0,2020-2019,0.0,125.9079
2020-12-14 18:53:56.200330,800,94001,8,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,0.0,0.0,2020-2019,0.0,125.9079
2020-12-14 18:53:56.200330,801,94001,9,5.0,1.25,0.433,1.0,1.0,1.0,1.25,2.0,6,0.0,0.0,2020-2019,0.0,125.9079
2020-12-14 18:53:56.200330,802,94001,10,11.0,1.8333,0.6872,1.0,1.25,2.0,2.0,3.0,4,0.0,0.0,2020-2019,0.0,125.9079
2020-12-14 18:53:56.200330,803,94001,11,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,0.0,0.0,2020-2019,0.0,125.9079
2020-12-14 18:53:56.200330,804,94001,12,8.0,2.0,1.2247,1.0,1.0,1.5,2.5,4.0,6,0.0,-0.75,2020-2019,0.0,125.9079
2020-12-14 18:53:56.200330,805,94001,13,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0.0,0.0,2020-2019,0.0,125.9079
2020-12-14 18:53:56.200330,806,95001,1,8.0,1.6,0.8,1.0,1.0,1.0,2.0,3.0,5,0.0,-0.5,2020-2019,0.0,92.701
2020-12-14 18:53:56.200330,807,95001,2,12.0,1.7143,1.0302,1.0,1.0,1.0,2.0,4.0,3,1.0,0.0,2020-2019,0.0,92.701
2020-12-14 18:53:56.200330,808,95001,3,13.0,1.4444,0.4969,1.0,1.0,1.0,2.0,2.0,1,1.0,0.0,2020-2019,0.0,92.701
2020-12-14 18:53:56.200330,809,95001,4,16.0,2.2857,0.8806,1.0,1.5,3.0,3.0,3.0,3,2.0,0.0,2020-2019,-0.6666666666666666,92.701
2020-12-14 18:53:56.200330,810,95001,5,9.0,1.5,0.7638,1.0,1.0,1.0,1.75,3.0,4,2.0,0.0,2020-2019,0.0,92.701
2020-12-14 18:53:56.200330,811,95001,6,8.0,2.0,0.7071,1.0,1.75,2.0,2.25,3.0,6,0.5,0.0,2020-2019,0.0,92.701
2020-12-14 18:53:56.200330,812,95001,7,13.0,1.625,0.9922,1.0,1.0,1.0,2.0,4.0,2,0.0,0.0,2020-2019,0.0,92.701
2020-12-14 18:53:56.200330,813,95001,8,13.0,1.4444,0.4969,1.0,1.0,1.0,2.0,2.0,1,1.0,-0.5,2020-2019,0.0,92.701
2020-12-14 18:53:56.200330,814,95001,9,10.0,1.25,0.433,1.0,1.0,1.0,1.25,2.0,2,1.0,0.0,2020-2019,0.0,92.701
2020-12-14 18:53:56.200330,815,95001,10,8.0,1.1429,0.3499,1.0,1.0,1.0,1.0,2.0,3,0.0,0.0,2020-2019,0.0,92.701
2020-12-14 18:53:56.200330,816,95001,11,6.0,1.5,0.866,1.0,1.0,1.0,1.5,3.0,6,0.0,0.0,2020-2019,0.0,92.701
2020-12-14 18:53:56.200330,817,95001,12,10.0,1.4286,0.4949,1.0,1.0,1.0,2.0,2.0,3,0.0,-0.5,2020-2019,0.0,92.701
2020-12-14 18:53:56.200330,818,95001,13,7.0,1.1667,0.3727,1.0,1.0,1.0,1.0,2.0,4,0.0,0.0,2020-2019,0.0,92.701
2020-12-14 18:53:56.200330,819,97001,1,11.0,1.375,0.696,1.0,1.0,1.0,1.25,3.0,2,0.0,0.0,2020-2019,0.0,124.9605
2020-12-14 18:53:56.200330,820,97001,2,5.0,1.6667,0.4714,1.0,1.5,2.0,2.0,2.0,7,0.0,0.0,2020-2019,0.0,124.9605
2020-12-14 18:53:56.200330,821,97001,3,5.0,1.25,0.433,1.0,1.0,1.0,1.25,2.0,6,1.0,0.0,2020-2019,0.0,124.9605
2020-12-14 18:53:56.200330,822,97001,4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9,0.0,0.0,2020-2019,0.0,124.9605
2020-12-14 18:53:56.200330,823,97001,5,8.0,1.3333,0.4714,1.0,1.0,1.0,1.75,2.0,4,1.0,-0.5,2020-2019,0.0,124.9605
2020-12-14 18:53:56.200330,824,97001,6,9.0,1.5,0.5,1.0,1.0,1.5,2.0,2.0,4,0.0,-0.5,2020-2019,0.0,124.9605
2020-12-14 18:53:56.200330,825,97001,7,11.0,1.8333,0.6872,1.0,1.25,2.0,2.0,3.0,4,0.0,0.0,2020-2019,0.0,124.9605
2020-12-14 18:53:56.200330,826,97001,8,11.0,1.8333,1.8634,1.0,1.0,1.0,1.0,6.0,4,0.0,0.0,2020-2019,0.0,124.9605
2020-12-14 18:53:56.200330,827,97001,9,8.0,1.3333,0.4714,1.0,1.0,1.0,1.75,2.0,4,0.0,0.0,2020-2019,0.0,124.9605
2020-12-14 18:53:56.200330,828,97001,10,12.0,2.0,1.1547,1.0,1.0,1.5,2.75,4.0,4,2.0,0.0,2020-2019,0.0,124.9605
2020-12-14 18:53:56.200330,829,97001,11,7.0,1.1667,0.3727,1.0,1.0,1.0,1.0,2.0,4,0.0,0.0,2020-2019,0.0,124.9605
2020-12-14 18:53:56.200330,830,97001,12,6.0,1.2,0.4,1.0,1.0,1.0,1.0,2.0,5,0.0,0.0,2020-2019,0.0,124.9605
2020-12-14 18:53:56.200330,831,97001,13,7.0,1.4,0.8,1.0,1.0,1.0,1.0,3.0,5,0.0,0.0,2020-2019,0.0,124.9605
2020-12-14 18:53:56.200330,832,99001,1,5.0,1.6667,0.9428,1.0,1.0,1.0,2.0,3.0,7,0.0,-0.6666666666666666,2020-2019,0.0,125.1133
2020-12-14 18:53:56.200330,833,99001,2,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0.0,0.0,2020-2019,0.0,125.1133
2020-12-14 18:53:56.200330,834,99001,3,8.0,1.3333,0.7454,1.0,1.0,1.0,1.0,3.0,4,0.0,0.0,2020-2019,1.0,125.1133
2020-12-14 18:53:56.200330,835,99001,4,5.0,1.25,0.433,1.0,1.0,1.0,1.25,2.0,6,0.0,0.0,2020-2019,0.0,125.1133
2020-12-14 18:53:56.200330,836,99001,5,6.0,1.5,0.5,1.0,1.0,1.5,2.0,2.0,6,0.0,0.0,2020-2019,0.0,125.1133
2020-12-14 18:53:56.200330,837,99001,6,5.0,1.25,0.433,1.0,1.0,1.0,1.25,2.0,6,0.0,0.0,2020-2019,0.0,125.1133
2020-12-14 18:53:56.200330,838,99001,7,6.0,1.2,0.4,1.0,1.0,1.0,1.0,2.0,5,0.0,0.0,2020-2019,0.0,125.1133
2020-12-14 18:53:56.200330,839,99001,8,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,0.0,0.0,2020-2019,0.0,125.1133
2020-12-14 18:53:56.200330,840,99001,9,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,0.0,0.0,2020-2019,0.0,125.1133
2020-12-14 18:53:56.200330,841,99001,10,12.0,1.3333,0.4714,1.0,1.0,1.0,2.0,2.0,1,1.0,-0.5,2020-2019,0.0,125.1133
2020-12-14 18:53:56.200330,842,99001,11,9.0,1.5,0.7638,1.0,1.0,1.0,1.75,3.0,4,0.0,0.0,2020-2019,0.0,125.1133
2020-12-14 18:53:56.200330,843,99001,12,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,0.0,0.0,2020-2019,0.0,125.1133
2020-12-14 18:53:56.200330,844,99001,13,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8,0.0,0.0,2020-2019,0.0,125.1133
