exec_date,index,entity,year,period,total
2020-12-16 11:38:41.992881,405,08000,2019,3,51
2020-12-16 11:38:41.992881,406,08000,2019,4,48
2020-12-16 11:38:41.992881,407,08000,2019,5,62.0
2020-12-16 11:38:41.992881,408,08000,2019,6,50.0
2020-12-16 11:38:41.992881,409,08000,2019,7,69.0
2020-12-16 11:38:41.992881,410,08000,2019,8,61.0
2020-12-16 11:38:41.992881,411,08000,2019,9,72.0
2020-12-16 11:38:41.992881,412,08000,2019,10,65.0
2020-12-16 11:38:41.992881,413,08000,2019,11,53.0
2020-12-16 11:38:41.992881,414,08000,2019,12,69.0
2020-12-16 11:38:41.992881,415,08000,2019,13,43.0
2020-12-16 11:38:41.992881,416,08000,2020,1,58
2020-12-16 11:38:41.992881,417,08000,2020,2,45
2020-12-16 11:38:41.992881,418,08000,2020,3,31
2020-12-16 11:38:41.992881,419,08000,2020,4,31
2020-12-16 11:38:41.992881,420,08000,2020,5,0.0
2020-12-16 11:38:41.992881,421,08000,2020,6,0.0
2020-12-16 11:38:41.992881,422,08000,2020,7,0.0
2020-12-16 11:38:41.992881,423,08000,2020,8,0.0
2020-12-16 11:38:41.992881,424,08000,2020,9,0.0
2020-12-16 11:38:41.992881,425,08000,2020,10,0.0
2020-12-16 11:38:41.992881,426,08000,2020,11,0.0
2020-12-16 11:38:41.992881,427,08000,2020,12,0.0
2020-12-16 11:38:41.992881,428,08000,2020,13,0.0
2020-12-16 11:38:41.992881,429,13000,2010,1,29
2020-12-16 11:38:41.992881,430,13000,2010,2,26
2020-12-16 11:38:41.992881,431,13000,2010,3,29
2020-12-16 11:38:41.992881,432,13000,2010,4,23
2020-12-16 11:38:41.992881,433,13000,2010,5,28.0
2020-12-16 11:38:41.992881,434,13000,2010,6,35.0
2020-12-16 11:38:41.992881,435,13000,2010,7,32.0
2020-12-16 11:38:41.992881,436,13000,2010,8,30.0
2020-12-16 11:38:41.992881,437,13000,2010,9,27.0
2020-12-16 11:38:41.992881,438,13000,2010,10,22.0
2020-12-16 11:38:41.992881,439,13000,2010,11,12.0
2020-12-16 11:38:41.992881,440,13000,2010,12,29.0
2020-12-16 11:38:41.992881,441,13000,2010,13,19.0
2020-12-16 11:38:41.992881,442,13000,2011,1,29
2020-12-16 11:38:41.992881,443,13000,2011,2,33
2020-12-16 11:38:41.992881,444,13000,2011,3,28
2020-12-16 11:38:41.992881,445,13000,2011,4,27
2020-12-16 11:38:41.992881,446,13000,2011,5,30.0
2020-12-16 11:38:41.992881,447,13000,2011,6,38.0
2020-12-16 11:38:41.992881,448,13000,2011,7,33.0
2020-12-16 11:38:41.992881,449,13000,2011,8,33.0
2020-12-16 11:38:41.992881,450,13000,2011,9,39.0
2020-12-16 11:38:41.992881,451,13000,2011,10,28.0
2020-12-16 11:38:41.992881,452,13000,2011,11,33.0
2020-12-16 11:38:41.992881,453,13000,2011,12,35.0
2020-12-16 11:38:41.992881,454,13000,2011,13,19.0
2020-12-16 11:38:41.992881,455,13000,2012,1,21
2020-12-16 11:38:41.992881,456,13000,2012,2,32
2020-12-16 11:38:41.992881,457,13000,2012,3,24
2020-12-16 11:38:41.992881,458,13000,2012,4,36
2020-12-16 11:38:41.992881,459,13000,2012,5,30.0
2020-12-16 11:38:41.992881,460,13000,2012,6,33.0
2020-12-16 11:38:41.992881,461,13000,2012,7,41.0
2020-12-16 11:38:41.992881,462,13000,2012,8,38.0
2020-12-16 11:38:41.992881,463,13000,2012,9,22.0
2020-12-16 11:38:41.992881,464,13000,2012,10,29.0
2020-12-16 11:38:41.992881,465,13000,2012,11,17.0
2020-12-16 11:38:41.992881,466,13000,2012,12,30.0
2020-12-16 11:38:41.992881,467,13000,2012,13,24.0
2020-12-16 11:38:41.992881,468,13000,2013,1,42
2020-12-16 11:38:41.992881,469,13000,2013,2,36
2020-12-16 11:38:41.992881,470,13000,2013,3,23
2020-12-16 11:38:41.992881,471,13000,2013,4,25
2020-12-16 11:38:41.992881,472,13000,2013,5,45.0
2020-12-16 11:38:41.992881,473,13000,2013,6,33.0
