date,entity,year,month,week,period,value
12/3/2017,MAGDALENA,2017,12,49,13,922
12/10/2017,MAGDALENA,2017,12,50,13,1482
12/17/2017,MAGDALENA,2017,12,51,13,1256
12/24/2017,MAGDALENA,2017,12,52,13,1559
12/31/2017,MAGDALENA,2018,1,1,1,1078
1/7/2018,MAGDALENA,2018,1,2,1,1652
1/14/2018,MAGDALENA,2018,1,3,1,1505
1/21/2018,MAGDALENA,2018,1,4,1,1435
1/28/2018,MAGDALENA,2018,1,5,2,1569
2/4/2018,MAGDALENA,2018,2,6,2,1443
2/11/2018,MAGDALENA,2018,2,7,2,1285
2/18/2018,MAGDALENA,2018,2,8,2,1740
2/25/2018,MAGDALENA,2018,2,9,3,1465
3/4/2018,MAGDALENA,2018,3,10,3,1334
3/11/2018,MAGDALENA,2018,3,11,3,1349
3/18/2018,MAGDALENA,2018,3,12,3,1314
3/25/2018,MAGDALENA,2018,3,13,4,1455
4/1/2018,MAGDALENA,2018,4,14,4,1704
4/8/2018,MAGDALENA,2018,4,15,4,1243
4/15/2018,MAGDALENA,2018,4,16,4,1417
4/22/2018,MAGDALENA,2018,4,17,5,1508
4/29/2018,MAGDALENA,2018,4,18,5,1268
5/6/2018,MAGDALENA,2018,5,19,5,1283
5/13/2018,MAGDALENA,2018,5,20,5,1511
5/20/2018,MAGDALENA,2018,5,21,6,1408
5/27/2018,MAGDALENA,2018,5,22,6,1421
6/3/2018,MAGDALENA,2018,6,23,6,1662
6/10/2018,MAGDALENA,2018,6,24,6,1767
6/17/2018,MAGDALENA,2018,6,25,7,1601
6/24/2018,MAGDALENA,2018,6,26,7,1780
7/1/2018,MAGDALENA,2018,7,27,7,1473
7/8/2018,MAGDALENA,2018,7,28,7,1651
7/15/2018,MAGDALENA,2018,7,29,8,1652
7/22/2018,MAGDALENA,2018,7,30,8,1285
7/29/2018,MAGDALENA,2018,7,31,8,1471
8/5/2018,MAGDALENA,2018,8,32,8,1321
8/12/2018,MAGDALENA,2018,8,33,9,1396
8/19/2018,MAGDALENA,2018,8,34,9,1413
8/26/2018,MAGDALENA,2018,8,35,9,1200
9/2/2018,MAGDALENA,2018,9,36,9,1254
9/9/2018,MAGDALENA,2018,9,37,10,1241
9/16/2018,MAGDALENA,2018,9,38,10,1510
9/23/2018,MAGDALENA,2018,9,39,10,1436
9/30/2018,MAGDALENA,2018,9,40,10,1947
10/7/2018,MAGDALENA,2018,10,41,11,1340
10/14/2018,MAGDALENA,2018,10,42,11,1170
10/21/2018,MAGDALENA,2018,10,43,11,1226
10/28/2018,MAGDALENA,2018,10,44,11,1482
11/4/2018,MAGDALENA,2018,11,45,12,1376
11/11/2018,MAGDALENA,2018,11,46,12,1543
11/18/2018,MAGDALENA,2018,11,47,12,1399
11/25/2018,MAGDALENA,2018,11,48,12,1189
12/2/2018,MAGDALENA,2018,12,49,13,1065
12/9/2018,MAGDALENA,2018,12,50,13,1451
12/16/2018,MAGDALENA,2018,12,51,13,1362
12/23/2018,MAGDALENA,2018,12,52,13,1419
12/30/2018,MAGDALENA,2019,1,1,1,992
1/6/2019,MAGDALENA,2019,1,2,1,1417
1/13/2019,MAGDALENA,2019,1,3,1,1292
1/20/2019,MAGDALENA,2019,1,4,1,1352
1/27/2019,MAGDALENA,2019,1,5,2,1366
2/3/2019,MAGDALENA,2019,2,6,2,1305
2/10/2019,MAGDALENA,2019,2,7,2,1295
2/17/2019,MAGDALENA,2019,2,8,2,1566
2/24/2019,MAGDALENA,2019,2,9,3,1162
3/3/2019,MAGDALENA,2019,3,10,3,1254
3/10/2019,MAGDALENA,2019,3,11,3,1286
3/17/2019,MAGDALENA,2019,3,12,3,1190
3/24/2019,MAGDALENA,2019,3,13,4,1231
3/31/2019,MAGDALENA,2019,3,14,4,1242
4/7/2019,MAGDALENA,2019,4,15,4,1149
4/14/2019,MAGDALENA,2019,4,16,4,1143
4/21/2019,MAGDALENA,2019,4,17,5,1292
4/28/2019,MAGDALENA,2019,4,18,5,1277
5/5/2019,MAGDALENA,2019,5,19,5,1322
5/12/2019,MAGDALENA,2019,5,20,5,1389
5/19/2019,MAGDALENA,2019,5,21,6,1408
5/26/2019,MAGDALENA,2019,5,22,6,1522
6/2/2019,MAGDALENA,2019,6,23,6,1571
6/9/2019,MAGDALENA,2019,6,24,6,1951
6/16/2019,MAGDALENA,2019,6,25,7,1794
6/23/2019,MAGDALENA,2019,6,26,7,1536
6/30/2019,MAGDALENA,2019,6,27,7,1487
7/7/2019,MAGDALENA,2019,7,28,7,1431
7/14/2019,MAGDALENA,2019,7,29,8,1443
7/21/2019,MAGDALENA,2019,7,30,8,1404
7/28/2019,MAGDALENA,2019,7,31,8,1285
8/4/2019,MAGDALENA,2019,8,32,8,1156
8/11/2019,MAGDALENA,2019,8,33,9,1132
8/18/2019,MAGDALENA,2019,8,34,9,1228
8/25/2019,MAGDALENA,2019,8,35,9,1088
9/1/2019,MAGDALENA,2019,9,36,9,1180
9/8/2019,MAGDALENA,2019,9,37,10,1170
9/15/2019,MAGDALENA,2019,9,38,10,1148
9/22/2019,MAGDALENA,2019,9,39,10,1062
9/29/2019,MAGDALENA,2019,9,40,10,992
10/6/2019,MAGDALENA,2019,10,41,11,1038
10/13/2019,MAGDALENA,2019,10,42,11,1171
10/20/2019,MAGDALENA,2019,10,43,11,1106
10/27/2019,MAGDALENA,2019,10,44,11,1111
11/3/2019,MAGDALENA,2019,11,45,12,1059
11/10/2019,MAGDALENA,2019,11,46,12,1129
11/17/2019,MAGDALENA,2019,11,47,12,1136
11/24/2019,MAGDALENA,2019,11,48,12,984
12/1/2019,MAGDALENA,2019,12,49,13,977
12/8/2019,MAGDALENA,2019,12,50,13,1097
12/15/2019,MAGDALENA,2019,12,51,13,1158
12/22/2019,MAGDALENA,2019,12,52,13,1010
1/1/2017,META,2017,1,1,1,990
1/8/2017,META,2017,1,2,1,639
1/15/2017,META,2017,1,3,1,869
1/22/2017,META,2017,1,4,1,790
1/29/2017,META,2017,1,5,2,1030
2/5/2017,META,2017,2,6,2,1291
2/12/2017,META,2017,2,7,2,1063
2/19/2017,META,2017,2,8,2,893
2/26/2017,META,2017,2,9,3,688
3/5/2017,META,2017,3,10,3,952
3/12/2017,META,2017,3,11,3,917
3/19/2017,META,2017,3,12,3,1055
3/26/2017,META,2017,3,13,4,951
4/2/2017,META,2017,4,14,4,970
4/9/2017,META,2017,4,15,4,718
4/16/2017,META,2017,4,16,4,892
4/23/2017,META,2017,4,17,5,1096
4/30/2017,META,2017,4,18,5,1543
5/7/2017,META,2017,5,19,5,1250
5/14/2017,META,2017,5,20,5,998
5/21/2017,META,2017,5,21,6,789
5/28/2017,META,2017,5,22,6,1163
6/4/2017,META,2017,6,23,6,1087
6/11/2017,META,2017,6,24,6,727
6/18/2017,META,2017,6,25,7,704
6/25/2017,META,2017,6,26,7,1394
7/2/2017,META,2017,7,27,7,801
7/9/2017,META,2017,7,28,7,840
7/16/2017,META,2017,7,29,8,893
7/23/2017,META,2017,7,30,8,949
7/30/2017,META,2017,7,31,8,873
8/6/2017,META,2017,8,32,8,1064
8/13/2017,META,2017,8,33,9,108
8/20/2017,META,2017,8,34,9,1027
8/27/2017,META,2017,8,35,9,1054
9/3/2017,META,2017,9,36,9,977
9/10/2017,META,2017,9,37,10,953
9/17/2017,META,2017,9,38,10,960
9/24/2017,META,2017,9,39,10,1173
10/1/2017,META,2017,10,40,10,478
10/8/2017,META,2017,10,41,11,624
10/15/2017,META,2017,10,42,11,974
10/22/2017,META,2017,10,43,11,872
10/29/2017,META,2017,10,44,11,1088
11/5/2017,META,2017,11,45,12,892
11/12/2017,META,2017,11,46,12,847
11/19/2017,META,2017,11,47,12,1219
11/26/2017,META,2017,11,48,12,996
12/3/2017,META,2017,12,49,13,620
12/10/2017,META,2017,12,50,13,1129
12/17/2017,META,2017,12,51,13,1476
12/24/2017,META,2017,12,52,13,563
12/31/2017,META,2018,1,1,1,999
1/7/2018,META,2018,1,2,1,1084
1/14/2018,META,2018,1,3,1,1337
1/21/2018,META,2018,1,4,1,1201
1/28/2018,META,2018,1,5,2,1282
2/4/2018,META,2018,2,6,2,1481
2/11/2018,META,2018,2,7,2,1306
2/18/2018,META,2018,2,8,2,1277
2/25/2018,META,2018,2,9,3,897
3/4/2018,META,2018,3,10,3,1327
3/11/2018,META,2018,3,11,3,1072
3/18/2018,META,2018,3,12,3,1376
3/25/2018,META,2018,3,13,4,1443
4/1/2018,META,2018,4,14,4,1758
4/8/2018,META,2018,4,15,4,1481
4/15/2018,META,2018,4,16,4,1383
4/22/2018,META,2018,4,17,5,1492
4/29/2018,META,2018,4,18,5,1556
5/6/2018,META,2018,5,19,5,1418
5/13/2018,META,2018,5,20,5,1156
5/20/2018,META,2018,5,21,6,1255
5/27/2018,META,2018,5,22,6,1311
6/3/2018,META,2018,6,23,6,1283
6/10/2018,META,2018,6,24,6,1122
6/17/2018,META,2018,6,25,7,896
6/24/2018,META,2018,6,26,7,1111
7/1/2018,META,2018,7,27,7,902
7/8/2018,META,2018,7,28,7,899
7/15/2018,META,2018,7,29,8,880
7/22/2018,META,2018,7,30,8,923
7/29/2018,META,2018,7,31,8,995
8/5/2018,META,2018,8,32,8,1095
8/12/2018,META,2018,8,33,9,621
8/19/2018,META,2018,8,34,9,976
8/26/2018,META,2018,8,35,9,1043
9/2/2018,META,2018,9,36,9,1070
9/9/2018,META,2018,9,37,10,1018
9/16/2018,META,2018,9,38,10,1012
9/23/2018,META,2018,9,39,10,1135
9/30/2018,META,2018,9,40,10,777
10/7/2018,META,2018,10,41,11,750
10/14/2018,META,2018,10,42,11,964
10/21/2018,META,2018,10,43,11,970
10/28/2018,META,2018,10,44,11,926
11/4/2018,META,2018,11,45,12,889
11/11/2018,META,2018,11,46,12,887
11/18/2018,META,2018,11,47,12,1003
11/25/2018,META,2018,11,48,12,924
12/2/2018,META,2018,12,49,13,795
12/9/2018,META,2018,12,50,13,1006
12/16/2018,META,2018,12,51,13,1204
12/23/2018,META,2018,12,52,13,624
12/30/2018,META,2019,1,1,1,1154
1/6/2019,META,2019,1,2,1,1688
1/13/2019,META,2019,1,3,1,2002
1/20/2019,META,2019,1,4,1,1789
1/27/2019,META,2019,1,5,2,1723
2/3/2019,META,2019,2,6,2,1889
2/10/2019,META,2019,2,7,2,1741
2/17/2019,META,2019,2,8,2,1849
2/24/2019,META,2019,2,9,3,1239
3/3/2019,META,2019,3,10,3,1897
3/10/2019,META,2019,3,11,3,1384
3/17/2019,META,2019,3,12,3,1899
3/24/2019,META,2019,3,13,4,2148
3/31/2019,META,2019,3,14,4,2804
4/7/2019,META,2019,4,15,4,2461
4/14/2019,META,2019,4,16,4,2077
4/21/2019,META,2019,4,17,5,2108
4/28/2019,META,2019,4,18,5,1797
5/5/2019,META,2019,5,19,5,1794
5/12/2019,META,2019,5,20,5,1483
5/19/2019,META,2019,5,21,6,1905
5/26/2019,META,2019,5,22,6,1652
6/2/2019,META,2019,6,23,6,1667
6/9/2019,META,2019,6,24,6,1681
6/16/2019,META,2019,6,25,7,1219
6/23/2019,META,2019,6,26,7,992
6/30/2019,META,2019,6,27,7,1135
7/7/2019,META,2019,7,28,7,1091
7/14/2019,META,2019,7,29,8,996
7/21/2019,META,2019,7,30,8,1033
7/28/2019,META,2019,7,31,8,1264
8/4/2019,META,2019,8,32,8,1287
8/11/2019,META,2019,8,33,9,1225
8/18/2019,META,2019,8,34,9,1068
8/25/2019,META,2019,8,35,9,1185
9/1/2019,META,2019,9,36,9,1320
9/8/2019,META,2019,9,37,10,1233
9/15/2019,META,2019,9,38,10,1212
9/22/2019,META,2019,9,39,10,1263
9/29/2019,META,2019,9,40,10,1190
10/6/2019,META,2019,10,41,11,987
10/13/2019,META,2019,10,42,11,1095
10/20/2019,META,2019,10,43,11,1211
10/27/2019,META,2019,10,44,11,901
11/3/2019,META,2019,11,45,12,1016
11/10/2019,META,2019,11,46,12,1057
11/17/2019,META,2019,11,47,12,934
11/24/2019,META,2019,11,48,12,989
12/1/2019,META,2019,12,49,13,1087
12/8/2019,META,2019,12,50,13,1030
12/15/2019,META,2019,12,51,13,1110
12/22/2019,META,2019,12,52,13,776
1/1/2017,NARIÑO,2017,1,1,1,1612
1/8/2017,NARIÑO,2017,1,2,1,1739
1/15/2017,NARIÑO,2017,1,3,1,2006
1/22/2017,NARIÑO,2017,1,4,1,2161
1/29/2017,NARIÑO,2017,1,5,2,1645
2/5/2017,NARIÑO,2017,2,6,2,1879
2/12/2017,NARIÑO,2017,2,7,2,1754
2/19/2017,NARIÑO,2017,2,8,2,2215
2/26/2017,NARIÑO,2017,2,9,3,2023
3/5/2017,NARIÑO,2017,3,10,3,1419
3/12/2017,NARIÑO,2017,3,11,3,1875
3/19/2017,NARIÑO,2017,3,12,3,1224
3/26/2017,NARIÑO,2017,3,13,4,1489
4/2/2017,NARIÑO,2017,4,14,4,1969
4/9/2017,NARIÑO,2017,4,15,4,1689
4/16/2017,NARIÑO,2017,4,16,4,1495
4/23/2017,NARIÑO,2017,4,17,5,1891
4/30/2017,NARIÑO,2017,4,18,5,1560
5/7/2017,NARIÑO,2017,5,19,5,2056
5/14/2017,NARIÑO,2017,5,20,5,2184
5/21/2017,NARIÑO,2017,5,21,6,1890
5/28/2017,NARIÑO,2017,5,22,6,1417
6/4/2017,NARIÑO,2017,6,23,6,2037
6/11/2017,NARIÑO,2017,6,24,6,1401
6/18/2017,NARIÑO,2017,6,25,7,1240
6/25/2017,NARIÑO,2017,6,26,7,2011
7/2/2017,NARIÑO,2017,7,27,7,1592
7/9/2017,NARIÑO,2017,7,28,7,2138
7/16/2017,NARIÑO,2017,7,29,8,2329
7/23/2017,NARIÑO,2017,7,30,8,1560
7/30/2017,NARIÑO,2017,7,31,8,1723
8/6/2017,NARIÑO,2017,8,32,8,2146
8/13/2017,NARIÑO,2017,8,33,9,2166
8/20/2017,NARIÑO,2017,8,34,9,1614
8/27/2017,NARIÑO,2017,8,35,9,1799
9/3/2017,NARIÑO,2017,9,36,9,2051
9/10/2017,NARIÑO,2017,9,37,10,1894
9/17/2017,NARIÑO,2017,9,38,10,2243
9/24/2017,NARIÑO,2017,9,39,10,1800
10/1/2017,NARIÑO,2017,10,40,10,2329
10/8/2017,NARIÑO,2017,10,41,11,1769
10/15/2017,NARIÑO,2017,10,42,11,1489
10/22/2017,NARIÑO,2017,10,43,11,1694
10/29/2017,NARIÑO,2017,10,44,11,2330
11/5/2017,NARIÑO,2017,11,45,12,1981
11/12/2017,NARIÑO,2017,11,46,12,1476
11/19/2017,NARIÑO,2017,11,47,12,1896
11/26/2017,NARIÑO,2017,11,48,12,1762
12/3/2017,NARIÑO,2017,12,49,13,1453
12/10/2017,NARIÑO,2017,12,50,13,2124
12/17/2017,NARIÑO,2017,12,51,13,1813
12/24/2017,NARIÑO,2017,12,52,13,1667
12/31/2017,NARIÑO,2018,1,1,1,1435
1/7/2018,NARIÑO,2018,1,2,1,1927
1/14/2018,NARIÑO,2018,1,3,1,2143
1/21/2018,NARIÑO,2018,1,4,1,2338
1/28/2018,NARIÑO,2018,1,5,2,2034
2/4/2018,NARIÑO,2018,2,6,2,2082
2/11/2018,NARIÑO,2018,2,7,2,2137
2/18/2018,NARIÑO,2018,2,8,2,2578
2/25/2018,NARIÑO,2018,2,9,3,2353
3/4/2018,NARIÑO,2018,3,10,3,1869
3/11/2018,NARIÑO,2018,3,11,3,2191
3/18/2018,NARIÑO,2018,3,12,3,1854
3/25/2018,NARIÑO,2018,3,13,4,1979
4/1/2018,NARIÑO,2018,4,14,4,2256
4/8/2018,NARIÑO,2018,4,15,4,2023
4/15/2018,NARIÑO,2018,4,16,4,1593
4/22/2018,NARIÑO,2018,4,17,5,2210
4/29/2018,NARIÑO,2018,4,18,5,1874
5/6/2018,NARIÑO,2018,5,19,5,2198
5/13/2018,NARIÑO,2018,5,20,5,2348
5/20/2018,NARIÑO,2018,5,21,6,2200
5/27/2018,NARIÑO,2018,5,22,6,1873
6/3/2018,NARIÑO,2018,6,23,6,2108
6/10/2018,NARIÑO,2018,6,24,6,1837
6/17/2018,NARIÑO,2018,6,25,7,1835
6/24/2018,NARIÑO,2018,6,26,7,2032
7/1/2018,NARIÑO,2018,7,27,7,1848
7/8/2018,NARIÑO,2018,7,28,7,2063
7/15/2018,NARIÑO,2018,7,29,8,2178
7/22/2018,NARIÑO,2018,7,30,8,1978
7/29/2018,NARIÑO,2018,7,31,8,2082
8/5/2018,NARIÑO,2018,8,32,8,2160
8/12/2018,NARIÑO,2018,8,33,9,2410
8/19/2018,NARIÑO,2018,8,34,9,2001
8/26/2018,NARIÑO,2018,8,35,9,2195
9/2/2018,NARIÑO,2018,9,36,9,2258
9/9/2018,NARIÑO,2018,9,37,10,2189
9/16/2018,NARIÑO,2018,9,38,10,2469
9/23/2018,NARIÑO,2018,9,39,10,2056
9/30/2018,NARIÑO,2018,9,40,10,2312
10/7/2018,NARIÑO,2018,10,41,11,2025
10/14/2018,NARIÑO,2018,10,42,11,1829
10/21/2018,NARIÑO,2018,10,43,11,1989
10/28/2018,NARIÑO,2018,10,44,11,2348
11/4/2018,NARIÑO,2018,11,45,12,1994
11/11/2018,NARIÑO,2018,11,46,12,1659
11/18/2018,NARIÑO,2018,11,47,12,2023
11/25/2018,NARIÑO,2018,11,48,12,1989
12/2/2018,NARIÑO,2018,12,49,13,1656
12/9/2018,NARIÑO,2018,12,50,13,2041
12/16/2018,NARIÑO,2018,12,51,13,1880
12/23/2018,NARIÑO,2018,12,52,13,1628
12/30/2018,NARIÑO,2019,1,1,1,1094
1/6/2019,NARIÑO,2019,1,2,1,1895
1/13/2019,NARIÑO,2019,1,3,1,2035
1/20/2019,NARIÑO,2019,1,4,1,2247
1/27/2019,NARIÑO,2019,1,5,2,2191
2/3/2019,NARIÑO,2019,2,6,2,2047
2/10/2019,NARIÑO,2019,2,7,2,2275
2/17/2019,NARIÑO,2019,2,8,2,2646
2/24/2019,NARIÑO,2019,2,9,3,2413
3/3/2019,NARIÑO,2019,3,10,3,2105
3/10/2019,NARIÑO,2019,3,11,3,2257
3/17/2019,NARIÑO,2019,3,12,3,2271
3/24/2019,NARIÑO,2019,3,13,4,2243
3/31/2019,NARIÑO,2019,3,14,4,2284
4/7/2019,NARIÑO,2019,4,15,4,2126
4/14/2019,NARIÑO,2019,4,16,4,1509
4/21/2019,NARIÑO,2019,4,17,5,2276
4/28/2019,NARIÑO,2019,4,18,5,1973
5/5/2019,NARIÑO,2019,5,19,5,2088
5/12/2019,NARIÑO,2019,5,20,5,2244
5/19/2019,NARIÑO,2019,5,21,6,2258
5/26/2019,NARIÑO,2019,5,22,6,2114
6/2/2019,NARIÑO,2019,6,23,6,1938
6/9/2019,NARIÑO,2019,6,24,6,2063
6/16/2019,NARIÑO,2019,6,25,7,2220
6/23/2019,NARIÑO,2019,6,26,7,1820
6/30/2019,NARIÑO,2019,6,27,7,1892
7/7/2019,NARIÑO,2019,7,28,7,1752
7/14/2019,NARIÑO,2019,7,29,8,1777
7/21/2019,NARIÑO,2019,7,30,8,2170
7/28/2019,NARIÑO,2019,7,31,8,2202
8/4/2019,NARIÑO,2019,8,32,8,1926
8/11/2019,NARIÑO,2019,8,33,9,2379
8/18/2019,NARIÑO,2019,8,34,9,2159
8/25/2019,NARIÑO,2019,8,35,9,2339
9/1/2019,NARIÑO,2019,9,36,9,2207
9/8/2019,NARIÑO,2019,9,37,10,2233
9/15/2019,NARIÑO,2019,9,38,10,2412
9/22/2019,NARIÑO,2019,9,39,10,2077
9/29/2019,NARIÑO,2019,9,40,10,2030
10/6/2019,NARIÑO,2019,10,41,11,2050
10/13/2019,NARIÑO,2019,10,42,11,1959
10/20/2019,NARIÑO,2019,10,43,11,2057
10/27/2019,NARIÑO,2019,10,44,11,2098
11/3/2019,NARIÑO,2019,11,45,12,1779
11/10/2019,NARIÑO,2019,11,46,12,1653
11/17/2019,NARIÑO,2019,11,47,12,1919
11/24/2019,NARIÑO,2019,11,48,12,1989
12/1/2019,NARIÑO,2019,12,49,13,1670
12/8/2019,NARIÑO,2019,12,50,13,1724
12/15/2019,NARIÑO,2019,12,51,13,1732
12/22/2019,NARIÑO,2019,12,52,13,1402
1/1/2017,NORTE SANTANDER,2017,1,1,1,1087
1/8/2017,NORTE SANTANDER,2017,1,2,1,1159
1/15/2017,NORTE SANTANDER,2017,1,3,1,1700
1/22/2017,NORTE SANTANDER,2017,1,4,1,1455
1/29/2017,NORTE SANTANDER,2017,1,5,2,1545
2/5/2017,NORTE SANTANDER,2017,2,6,2,2058
2/12/2017,NORTE SANTANDER,2017,2,7,2,1275
2/19/2017,NORTE SANTANDER,2017,2,8,2,1189
2/26/2017,NORTE SANTANDER,2017,2,9,3,1397
3/5/2017,NORTE SANTANDER,2017,3,10,3,1200
3/12/2017,NORTE SANTANDER,2017,3,11,3,1390
3/19/2017,NORTE SANTANDER,2017,3,12,3,1475
3/26/2017,NORTE SANTANDER,2017,3,13,4,1249
4/2/2017,NORTE SANTANDER,2017,4,14,4,1572
4/9/2017,NORTE SANTANDER,2017,4,15,4,1399
4/16/2017,NORTE SANTANDER,2017,4,16,4,1636
4/23/2017,NORTE SANTANDER,2017,4,17,5,1385
4/30/2017,NORTE SANTANDER,2017,4,18,5,2084
5/7/2017,NORTE SANTANDER,2017,5,19,5,1366
5/14/2017,NORTE SANTANDER,2017,5,20,5,964
5/21/2017,NORTE SANTANDER,2017,5,21,6,1530
5/28/2017,NORTE SANTANDER,2017,5,22,6,1942
6/4/2017,NORTE SANTANDER,2017,6,23,6,1561
6/11/2017,NORTE SANTANDER,2017,6,24,6,695
6/18/2017,NORTE SANTANDER,2017,6,25,7,984
6/25/2017,NORTE SANTANDER,2017,6,26,7,2386
7/2/2017,NORTE SANTANDER,2017,7,27,7,1292
7/9/2017,NORTE SANTANDER,2017,7,28,7,1516
7/16/2017,NORTE SANTANDER,2017,7,29,8,1301
7/23/2017,NORTE SANTANDER,2017,7,30,8,1324
7/30/2017,NORTE SANTANDER,2017,7,31,8,1527
8/6/2017,NORTE SANTANDER,2017,8,32,8,1575
8/13/2017,NORTE SANTANDER,2017,8,33,9,1050
8/20/2017,NORTE SANTANDER,2017,8,34,9,1431
8/27/2017,NORTE SANTANDER,2017,8,35,9,1630
9/3/2017,NORTE SANTANDER,2017,9,36,9,1302
9/10/2017,NORTE SANTANDER,2017,9,37,10,1244
9/17/2017,NORTE SANTANDER,2017,9,38,10,2303
9/24/2017,NORTE SANTANDER,2017,9,39,10,1722
10/1/2017,NORTE SANTANDER,2017,10,40,10,1026
10/8/2017,NORTE SANTANDER,2017,10,41,11,1023
10/15/2017,NORTE SANTANDER,2017,10,42,11,1244
10/22/2017,NORTE SANTANDER,2017,10,43,11,1637
10/29/2017,NORTE SANTANDER,2017,10,44,11,1687
11/5/2017,NORTE SANTANDER,2017,11,45,12,1565
11/12/2017,NORTE SANTANDER,2017,11,46,12,841
11/19/2017,NORTE SANTANDER,2017,11,47,12,2143
11/26/2017,NORTE SANTANDER,2017,11,48,12,1469
12/3/2017,NORTE SANTANDER,2017,12,49,13,815
12/10/2017,NORTE SANTANDER,2017,12,50,13,2469
12/17/2017,NORTE SANTANDER,2017,12,51,13,1767
12/24/2017,NORTE SANTANDER,2017,12,52,13,635
12/31/2017,NORTE SANTANDER,2018,1,1,1,1602
1/7/2018,NORTE SANTANDER,2018,1,2,1,1971
1/14/2018,NORTE SANTANDER,2018,1,3,1,2300
1/21/2018,NORTE SANTANDER,2018,1,4,1,2198
1/28/2018,NORTE SANTANDER,2018,1,5,2,1988
2/4/2018,NORTE SANTANDER,2018,2,6,2,2152
2/11/2018,NORTE SANTANDER,2018,2,7,2,1690
2/18/2018,NORTE SANTANDER,2018,2,8,2,1748
2/25/2018,NORTE SANTANDER,2018,2,9,3,1880
3/4/2018,NORTE SANTANDER,2018,3,10,3,1681
3/11/2018,NORTE SANTANDER,2018,3,11,3,1765
3/18/2018,NORTE SANTANDER,2018,3,12,3,1754
3/25/2018,NORTE SANTANDER,2018,3,13,4,1570
4/1/2018,NORTE SANTANDER,2018,4,14,4,1828
4/8/2018,NORTE SANTANDER,2018,4,15,4,1772
4/15/2018,NORTE SANTANDER,2018,4,16,4,1597
4/22/2018,NORTE SANTANDER,2018,4,17,5,1654
4/29/2018,NORTE SANTANDER,2018,4,18,5,2081
5/6/2018,NORTE SANTANDER,2018,5,19,5,1809
5/13/2018,NORTE SANTANDER,2018,5,20,5,1621
5/20/2018,NORTE SANTANDER,2018,5,21,6,1782
5/27/2018,NORTE SANTANDER,2018,5,22,6,2001
6/3/2018,NORTE SANTANDER,2018,6,23,6,1826
6/10/2018,NORTE SANTANDER,2018,6,24,6,1383
6/17/2018,NORTE SANTANDER,2018,6,25,7,1453
6/24/2018,NORTE SANTANDER,2018,6,26,7,2105
7/1/2018,NORTE SANTANDER,2018,7,27,7,1524
7/8/2018,NORTE SANTANDER,2018,7,28,7,1679
7/15/2018,NORTE SANTANDER,2018,7,29,8,1577
7/22/2018,NORTE SANTANDER,2018,7,30,8,1695
7/29/2018,NORTE SANTANDER,2018,7,31,8,1710
8/5/2018,NORTE SANTANDER,2018,8,32,8,1648
8/12/2018,NORTE SANTANDER,2018,8,33,9,1419
8/19/2018,NORTE SANTANDER,2018,8,34,9,1613
8/26/2018,NORTE SANTANDER,2018,8,35,9,1727
9/2/2018,NORTE SANTANDER,2018,9,36,9,1562
9/9/2018,NORTE SANTANDER,2018,9,37,10,1600
9/16/2018,NORTE SANTANDER,2018,9,38,10,2029
9/23/2018,NORTE SANTANDER,2018,9,39,10,1798
9/30/2018,NORTE SANTANDER,2018,9,40,10,1350
10/7/2018,NORTE SANTANDER,2018,10,41,11,1323
10/14/2018,NORTE SANTANDER,2018,10,42,11,1437
10/21/2018,NORTE SANTANDER,2018,10,43,11,1684
10/28/2018,NORTE SANTANDER,2018,10,44,11,1753
11/4/2018,NORTE SANTANDER,2018,11,45,12,1699
11/11/2018,NORTE SANTANDER,2018,11,46,12,1303
11/18/2018,NORTE SANTANDER,2018,11,47,12,1993
11/25/2018,NORTE SANTANDER,2018,11,48,12,1598
12/2/2018,NORTE SANTANDER,2018,12,49,13,1217
12/9/2018,NORTE SANTANDER,2018,12,50,13,2128
12/16/2018,NORTE SANTANDER,2018,12,51,13,1719
12/23/2018,NORTE SANTANDER,2018,12,52,13,978
12/30/2018,NORTE SANTANDER,2019,1,1,1,2005
1/6/2019,NORTE SANTANDER,2019,1,2,1,2647
1/13/2019,NORTE SANTANDER,2019,1,3,1,2740
1/20/2019,NORTE SANTANDER,2019,1,4,1,2789
1/27/2019,NORTE SANTANDER,2019,1,5,2,2293
2/3/2019,NORTE SANTANDER,2019,2,6,2,2097
2/10/2019,NORTE SANTANDER,2019,2,7,2,1988
2/17/2019,NORTE SANTANDER,2019,2,8,2,2186
2/24/2019,NORTE SANTANDER,2019,2,9,3,2233
3/3/2019,NORTE SANTANDER,2019,3,10,3,2045
3/10/2019,NORTE SANTANDER,2019,3,11,3,2017
3/17/2019,NORTE SANTANDER,2019,3,12,3,1911
3/24/2019,NORTE SANTANDER,2019,3,13,4,1783
3/31/2019,NORTE SANTANDER,2019,3,14,4,1958
4/7/2019,NORTE SANTANDER,2019,4,15,4,2022
4/14/2019,NORTE SANTANDER,2019,4,16,4,1448
4/21/2019,NORTE SANTANDER,2019,4,17,5,1808
4/28/2019,NORTE SANTANDER,2019,4,18,5,1934
5/5/2019,NORTE SANTANDER,2019,5,19,5,2127
5/12/2019,NORTE SANTANDER,2019,5,20,5,2166
5/19/2019,NORTE SANTANDER,2019,5,21,6,1910
5/26/2019,NORTE SANTANDER,2019,5,22,6,1922
6/2/2019,NORTE SANTANDER,2019,6,23,6,1965
