department,date,value
BOGOTA,7/29/2018,23
BOLIVAR,7/29/2018,19
BOYACA,7/29/2018,1
CALDAS,7/29/2018,7
CAQUETA,7/29/2018,3
CASANARE,7/29/2018,4
CAUCA,7/29/2018,8
CESAR,7/29/2018,6
CHOCO,7/29/2018,2
CORDOBA,7/29/2018,12
CUNDINAMARCA,7/29/2018,6
GUAINIA,7/29/2018,1
GUAVIARE,7/29/2018,0
HUILA,7/29/2018,9
LA GUAJIRA,7/29/2018,12
MAGDALENA,7/29/2018,5
META,7/29/2018,4
NARIÑO,7/29/2018,1
NORTE SANTANDER,7/29/2018,6
PUTUMAYO,7/29/2018,3
QUINDIO,7/29/2018,3
RISARALDA,7/29/2018,4
SAN ANDRES,7/29/2018,0
SANTANDER,7/29/2018,7
SUCRE,7/29/2018,3
TOLIMA,7/29/2018,6
VALLE DEL CAUCA,7/29/2018,13
VAUPES,7/29/2018,1
VICHADA,7/29/2018,0
AMAZONAS,8/5/2018,0
ANTIOQUIA,8/5/2018,26
ARAUCA,8/5/2018,1
ATLANTICO,8/5/2018,17
BOGOTA,8/5/2018,21
BOLIVAR,8/5/2018,14
BOYACA,8/5/2018,5
CALDAS,8/5/2018,1
CAQUETA,8/5/2018,2
CASANARE,8/5/2018,0
CAUCA,8/5/2018,3
CESAR,8/5/2018,7
CHOCO,8/5/2018,5
CORDOBA,8/5/2018,7
CUNDINAMARCA,8/5/2018,2
GUAINIA,8/5/2018,0
GUAVIARE,8/5/2018,0
HUILA,8/5/2018,7
LA GUAJIRA,8/5/2018,10
MAGDALENA,8/5/2018,5
META,8/5/2018,2
NARIÑO,8/5/2018,6
NORTE SANTANDER,8/5/2018,8
PUTUMAYO,8/5/2018,1
QUINDIO,8/5/2018,0
RISARALDA,8/5/2018,3
SAN ANDRES,8/5/2018,1
SANTANDER,8/5/2018,4
SUCRE,8/5/2018,7
TOLIMA,8/5/2018,7
VALLE DEL CAUCA,8/5/2018,12
VAUPES,8/5/2018,0
VICHADA,8/5/2018,1
AMAZONAS,8/12/2018,0
ANTIOQUIA,8/12/2018,21
ARAUCA,8/12/2018,3
ATLANTICO,8/12/2018,15
BOGOTA,8/12/2018,23
BOLIVAR,8/12/2018,11
BOYACA,8/12/2018,5
CALDAS,8/12/2018,2
CAQUETA,8/12/2018,2
CASANARE,8/12/2018,3
CAUCA,8/12/2018,5
CESAR,8/12/2018,10
CHOCO,8/12/2018,2
CORDOBA,8/12/2018,9
CUNDINAMARCA,8/12/2018,5
GUAINIA,8/12/2018,0
GUAVIARE,8/12/2018,0
HUILA,8/12/2018,3
LA GUAJIRA,8/12/2018,11
MAGDALENA,8/12/2018,7
META,8/12/2018,2
NARIÑO,8/12/2018,13
NORTE SANTANDER,8/12/2018,7
PUTUMAYO,8/12/2018,0
QUINDIO,8/12/2018,2
RISARALDA,8/12/2018,4
SAN ANDRES,8/12/2018,0
SANTANDER,8/12/2018,1
SUCRE,8/12/2018,2
TOLIMA,8/12/2018,4
VALLE DEL CAUCA,8/12/2018,13
VAUPES,8/12/2018,1
VICHADA,8/12/2018,0
AMAZONAS,8/19/2018,1
ANTIOQUIA,8/19/2018,16
ARAUCA,8/19/2018,0
ATLANTICO,8/19/2018,13
BOGOTA,8/19/2018,39
BOLIVAR,8/19/2018,13
BOYACA,8/19/2018,3
CALDAS,8/19/2018,4
CAQUETA,8/19/2018,3
CASANARE,8/19/2018,3
CAUCA,8/19/2018,6
CESAR,8/19/2018,5
CHOCO,8/19/2018,4
CORDOBA,8/19/2018,6
CUNDINAMARCA,8/19/2018,8
GUAINIA,8/19/2018,0
GUAVIARE,8/19/2018,0
HUILA,8/19/2018,4
LA GUAJIRA,8/19/2018,8
MAGDALENA,8/19/2018,6
META,8/19/2018,3
NARIÑO,8/19/2018,7
NORTE SANTANDER,8/19/2018,10
PUTUMAYO,8/19/2018,1
QUINDIO,8/19/2018,4
RISARALDA,8/19/2018,3
SAN ANDRES,8/19/2018,0
SANTANDER,8/19/2018,4
SUCRE,8/19/2018,5
TOLIMA,8/19/2018,5
VALLE DEL CAUCA,8/19/2018,17
VAUPES,8/19/2018,1
VICHADA,8/19/2018,0
AMAZONAS,8/26/2018,1
ANTIOQUIA,8/26/2018,23
ARAUCA,8/26/2018,2
ATLANTICO,8/26/2018,16
BOGOTA,8/26/2018,27
BOLIVAR,8/26/2018,17
BOYACA,8/26/2018,4
CALDAS,8/26/2018,3
CAQUETA,8/26/2018,4
CASANARE,8/26/2018,1
CAUCA,8/26/2018,7
CESAR,8/26/2018,7
CHOCO,8/26/2018,2
CORDOBA,8/26/2018,13
CUNDINAMARCA,8/26/2018,8
GUAINIA,8/26/2018,0
GUAVIARE,8/26/2018,0
HUILA,8/26/2018,1
LA GUAJIRA,8/26/2018,6
MAGDALENA,8/26/2018,10
META,8/26/2018,4
NARIÑO,8/26/2018,3
NORTE SANTANDER,8/26/2018,6
PUTUMAYO,8/26/2018,0
QUINDIO,8/26/2018,2
RISARALDA,8/26/2018,1
SAN ANDRES,8/26/2018,1
SANTANDER,8/26/2018,10
SUCRE,8/26/2018,9
TOLIMA,8/26/2018,7
VALLE DEL CAUCA,8/26/2018,15
VAUPES,8/26/2018,0
VICHADA,8/26/2018,0
AMAZONAS,9/2/2018,0
ANTIOQUIA,9/2/2018,14
ARAUCA,9/2/2018,1
ATLANTICO,9/2/2018,9
BOGOTA,9/2/2018,23
BOLIVAR,9/2/2018,15
BOYACA,9/2/2018,3
CALDAS,9/2/2018,1
CAQUETA,9/2/2018,3
CASANARE,9/2/2018,1
CAUCA,9/2/2018,7
CESAR,9/2/2018,12
CHOCO,9/2/2018,4
CORDOBA,9/2/2018,16
CUNDINAMARCA,9/2/2018,7
GUAINIA,9/2/2018,0
GUAVIARE,9/2/2018,0
HUILA,9/2/2018,5
LA GUAJIRA,9/2/2018,9
MAGDALENA,9/2/2018,7
META,9/2/2018,3
NARIÑO,9/2/2018,6
NORTE SANTANDER,9/2/2018,4
PUTUMAYO,9/2/2018,4
QUINDIO,9/2/2018,1
RISARALDA,9/2/2018,3
SAN ANDRES,9/2/2018,0
SANTANDER,9/2/2018,6
SUCRE,9/2/2018,4
TOLIMA,9/2/2018,0
VALLE DEL CAUCA,9/2/2018,15
VAUPES,9/2/2018,1
VICHADA,9/2/2018,0
AMAZONAS,9/9/2018,0
ANTIOQUIA,9/9/2018,20
ARAUCA,9/9/2018,1
ATLANTICO,9/9/2018,21
BOGOTA,9/9/2018,24
BOLIVAR,9/9/2018,19
BOYACA,9/9/2018,3
CALDAS,9/9/2018,0
CAQUETA,9/9/2018,2
CASANARE,9/9/2018,1
CAUCA,9/9/2018,5
CESAR,9/9/2018,12
CHOCO,9/9/2018,5
CORDOBA,9/9/2018,10
CUNDINAMARCA,9/9/2018,17
GUAINIA,9/9/2018,0
GUAVIARE,9/9/2018,0
HUILA,9/9/2018,7
LA GUAJIRA,9/9/2018,5
MAGDALENA,9/9/2018,5
META,9/9/2018,4
NARIÑO,9/9/2018,6
NORTE SANTANDER,9/9/2018,7
PUTUMAYO,9/9/2018,3
QUINDIO,9/9/2018,1
RISARALDA,9/9/2018,1
SAN ANDRES,9/9/2018,0
SANTANDER,9/9/2018,6
SUCRE,9/9/2018,5
TOLIMA,9/9/2018,4
VALLE DEL CAUCA,9/9/2018,18
VAUPES,9/9/2018,0
VICHADA,9/9/2018,1
AMAZONAS,9/16/2018,0
ANTIOQUIA,9/16/2018,29
ARAUCA,9/16/2018,1
ATLANTICO,9/16/2018,11
BOGOTA,9/16/2018,40
BOLIVAR,9/16/2018,15
BOYACA,9/16/2018,3
CALDAS,9/16/2018,3
CAQUETA,9/16/2018,1
CASANARE,9/16/2018,3
CAUCA,9/16/2018,2
CESAR,9/16/2018,5
CHOCO,9/16/2018,4
CORDOBA,9/16/2018,11
CUNDINAMARCA,9/16/2018,3
GUAINIA,9/16/2018,1
GUAVIARE,9/16/2018,1
HUILA,9/16/2018,8
LA GUAJIRA,9/16/2018,16
MAGDALENA,9/16/2018,7
META,9/16/2018,1
NARIÑO,9/16/2018,4
NORTE SANTANDER,9/16/2018,7
PUTUMAYO,9/16/2018,1
QUINDIO,9/16/2018,0
RISARALDA,9/16/2018,0
SAN ANDRES,9/16/2018,0
SANTANDER,9/16/2018,5
SUCRE,9/16/2018,5
TOLIMA,9/16/2018,2
VALLE DEL CAUCA,9/16/2018,11
VAUPES,9/16/2018,1
VICHADA,9/16/2018,0
AMAZONAS,9/23/2018,0
ANTIOQUIA,9/23/2018,23
ARAUCA,9/23/2018,1
ATLANTICO,9/23/2018,22
BOGOTA,9/23/2018,25
BOLIVAR,9/23/2018,13
BOYACA,9/23/2018,2
CALDAS,9/23/2018,1
CAQUETA,9/23/2018,0
CASANARE,9/23/2018,1
CAUCA,9/23/2018,6
CESAR,9/23/2018,6
CHOCO,9/23/2018,3
CORDOBA,9/23/2018,6
CUNDINAMARCA,9/23/2018,9
GUAINIA,9/23/2018,0
GUAVIARE,9/23/2018,0
HUILA,9/23/2018,4
LA GUAJIRA,9/23/2018,8
MAGDALENA,9/23/2018,6
META,9/23/2018,5
NARIÑO,9/23/2018,5
NORTE SANTANDER,9/23/2018,13
PUTUMAYO,9/23/2018,2
QUINDIO,9/23/2018,5
RISARALDA,9/23/2018,4
SAN ANDRES,9/23/2018,1
SANTANDER,9/23/2018,7
SUCRE,9/23/2018,7
TOLIMA,9/23/2018,0
VALLE DEL CAUCA,9/23/2018,16
VAUPES,9/23/2018,1
VICHADA,9/23/2018,2
AMAZONAS,9/30/2018,1
ANTIOQUIA,9/30/2018,18
ARAUCA,9/30/2018,1
ATLANTICO,9/30/2018,14
BOGOTA,9/30/2018,17
BOLIVAR,9/30/2018,10
BOYACA,9/30/2018,4
CALDAS,9/30/2018,2
CAQUETA,9/30/2018,3
CASANARE,9/30/2018,4
CAUCA,9/30/2018,9
CESAR,9/30/2018,6
CHOCO,9/30/2018,1
CORDOBA,9/30/2018,8
CUNDINAMARCA,9/30/2018,9
GUAINIA,9/30/2018,1
GUAVIARE,9/30/2018,2
HUILA,9/30/2018,7
LA GUAJIRA,9/30/2018,4
MAGDALENA,9/30/2018,10
META,9/30/2018,4
NARIÑO,9/30/2018,5
NORTE SANTANDER,9/30/2018,5
PUTUMAYO,9/30/2018,0
QUINDIO,9/30/2018,1
RISARALDA,9/30/2018,5
SAN ANDRES,9/30/2018,1
SANTANDER,9/30/2018,7
SUCRE,9/30/2018,5
TOLIMA,9/30/2018,7
VALLE DEL CAUCA,9/30/2018,10
VAUPES,9/30/2018,0
VICHADA,9/30/2018,0
AMAZONAS,10/7/2018,0
ANTIOQUIA,10/7/2018,19
ARAUCA,10/7/2018,5
ATLANTICO,10/7/2018,10
BOGOTA,10/7/2018,27
BOLIVAR,10/7/2018,14
BOYACA,10/7/2018,0
CALDAS,10/7/2018,1
CAQUETA,10/7/2018,3
CASANARE,10/7/2018,2
CAUCA,10/7/2018,8
CESAR,10/7/2018,2
CHOCO,10/7/2018,3
CORDOBA,10/7/2018,6
CUNDINAMARCA,10/7/2018,5
GUAINIA,10/7/2018,1
GUAVIARE,10/7/2018,0
HUILA,10/7/2018,6
LA GUAJIRA,10/7/2018,8
MAGDALENA,10/7/2018,8
META,10/7/2018,8
NARIÑO,10/7/2018,2
NORTE SANTANDER,10/7/2018,5
PUTUMAYO,10/7/2018,3
QUINDIO,10/7/2018,2
RISARALDA,10/7/2018,2
SAN ANDRES,10/7/2018,0
SANTANDER,10/7/2018,3
SUCRE,10/7/2018,6
TOLIMA,10/7/2018,3
VALLE DEL CAUCA,10/7/2018,10
VAUPES,10/7/2018,1
VICHADA,10/7/2018,1
AMAZONAS,10/14/2018,0
ANTIOQUIA,10/14/2018,16
ARAUCA,10/14/2018,2
ATLANTICO,10/14/2018,19
BOGOTA,10/14/2018,18
BOLIVAR,10/14/2018,6
BOYACA,10/14/2018,4
CALDAS,10/14/2018,1
CAQUETA,10/14/2018,2
CASANARE,10/14/2018,1
CAUCA,10/14/2018,8
CESAR,10/14/2018,13
CHOCO,10/14/2018,2
CORDOBA,10/14/2018,10
CUNDINAMARCA,10/14/2018,7
GUAINIA,10/14/2018,0
GUAVIARE,10/14/2018,1
HUILA,10/14/2018,5
LA GUAJIRA,10/14/2018,9
MAGDALENA,10/14/2018,11
META,10/14/2018,10
NARIÑO,10/14/2018,4
NORTE SANTANDER,10/14/2018,8
PUTUMAYO,10/14/2018,2
QUINDIO,10/14/2018,3
RISARALDA,10/14/2018,3
SAN ANDRES,10/14/2018,1
SANTANDER,10/14/2018,5
SUCRE,10/14/2018,5
TOLIMA,10/14/2018,4
VALLE DEL CAUCA,10/14/2018,11
VAUPES,10/14/2018,1
VICHADA,10/14/2018,2
AMAZONAS,10/21/2018,1
ANTIOQUIA,10/21/2018,19
ARAUCA,10/21/2018,1
ATLANTICO,10/21/2018,22
BOGOTA,10/21/2018,25
BOLIVAR,10/21/2018,9
BOYACA,10/21/2018,1
CALDAS,10/21/2018,1
CAQUETA,10/21/2018,3
CASANARE,10/21/2018,0
CAUCA,10/21/2018,4
CESAR,10/21/2018,5
CHOCO,10/21/2018,4
CORDOBA,10/21/2018,11
CUNDINAMARCA,10/21/2018,9
GUAINIA,10/21/2018,0
GUAVIARE,10/21/2018,1
HUILA,10/21/2018,6
LA GUAJIRA,10/21/2018,7
MAGDALENA,10/21/2018,2
META,10/21/2018,3
NARIÑO,10/21/2018,4
NORTE SANTANDER,10/21/2018,2
PUTUMAYO,10/21/2018,2
QUINDIO,10/21/2018,2
RISARALDA,10/21/2018,6
SAN ANDRES,10/21/2018,0
SANTANDER,10/21/2018,3
SUCRE,10/21/2018,3
TOLIMA,10/21/2018,2
VALLE DEL CAUCA,10/21/2018,13
VAUPES,10/21/2018,0
VICHADA,10/21/2018,0
AMAZONAS,10/28/2018,0
ANTIOQUIA,10/28/2018,21
ARAUCA,10/28/2018,0
ATLANTICO,10/28/2018,14
BOGOTA,10/28/2018,37
BOLIVAR,10/28/2018,10
BOYACA,10/28/2018,4
CALDAS,10/28/2018,2
CAQUETA,10/28/2018,1
CASANARE,10/28/2018,0
CAUCA,10/28/2018,6
CESAR,10/28/2018,5
CHOCO,10/28/2018,3
CORDOBA,10/28/2018,17
CUNDINAMARCA,10/28/2018,13
GUAINIA,10/28/2018,0
GUAVIARE,10/28/2018,1
HUILA,10/28/2018,5
LA GUAJIRA,10/28/2018,3
MAGDALENA,10/28/2018,5
META,10/28/2018,3
NARIÑO,10/28/2018,6
NORTE SANTANDER,10/28/2018,3
PUTUMAYO,10/28/2018,1
QUINDIO,10/28/2018,1
RISARALDA,10/28/2018,2
SAN ANDRES,10/28/2018,0
SANTANDER,10/28/2018,9
SUCRE,10/28/2018,0
TOLIMA,10/28/2018,1
VALLE DEL CAUCA,10/28/2018,23
VAUPES,10/28/2018,0
VICHADA,10/28/2018,1
AMAZONAS,11/4/2018,1
ANTIOQUIA,11/4/2018,20
ARAUCA,11/4/2018,0
ATLANTICO,11/4/2018,17
BOGOTA,11/4/2018,24
BOLIVAR,11/4/2018,15
BOYACA,11/4/2018,2
CALDAS,11/4/2018,1
CAQUETA,11/4/2018,4
CASANARE,11/4/2018,3
CAUCA,11/4/2018,3
CESAR,11/4/2018,9
CHOCO,11/4/2018,4
CORDOBA,11/4/2018,12
CUNDINAMARCA,11/4/2018,5
GUAINIA,11/4/2018,0
GUAVIARE,11/4/2018,1
HUILA,11/4/2018,1
LA GUAJIRA,11/4/2018,13
MAGDALENA,11/4/2018,8
META,11/4/2018,1
NARIÑO,11/4/2018,5
NORTE SANTANDER,11/4/2018,5
PUTUMAYO,11/4/2018,3
QUINDIO,11/4/2018,2
RISARALDA,11/4/2018,4
SAN ANDRES,11/4/2018,2
SANTANDER,11/4/2018,2
SUCRE,11/4/2018,5
TOLIMA,11/4/2018,5
VALLE DEL CAUCA,11/4/2018,11
VAUPES,11/4/2018,0
VICHADA,11/4/2018,0
AMAZONAS,11/11/2018,0
ANTIOQUIA,11/11/2018,25
ARAUCA,11/11/2018,1
ATLANTICO,11/11/2018,11
BOGOTA,11/11/2018,19
BOLIVAR,11/11/2018,7
BOYACA,11/11/2018,1
CALDAS,11/11/2018,2
CAQUETA,11/11/2018,4
CASANARE,11/11/2018,2
CAUCA,11/11/2018,4
CESAR,11/11/2018,9
CHOCO,11/11/2018,4
CORDOBA,11/11/2018,7
CUNDINAMARCA,11/11/2018,5
GUAINIA,11/11/2018,2
GUAVIARE,11/11/2018,0
HUILA,11/11/2018,1
LA GUAJIRA,11/11/2018,7
MAGDALENA,11/11/2018,3
META,11/11/2018,1
NARIÑO,11/11/2018,6
NORTE SANTANDER,11/11/2018,4
PUTUMAYO,11/11/2018,4
QUINDIO,11/11/2018,3
RISARALDA,11/11/2018,1
SAN ANDRES,11/11/2018,0
SANTANDER,11/11/2018,4
SUCRE,11/11/2018,7
TOLIMA,11/11/2018,3
VALLE DEL CAUCA,11/11/2018,11
VAUPES,11/11/2018,0
VICHADA,11/11/2018,3
AMAZONAS,11/18/2018,0
ANTIOQUIA,11/18/2018,24
ARAUCA,11/18/2018,1
ATLANTICO,11/18/2018,9
BOGOTA,11/18/2018,23
BOLIVAR,11/18/2018,8
BOYACA,11/18/2018,4
CALDAS,11/18/2018,3
CAQUETA,11/18/2018,1
CASANARE,11/18/2018,0
CAUCA,11/18/2018,3
CESAR,11/18/2018,10
CHOCO,11/18/2018,1
CORDOBA,11/18/2018,7
CUNDINAMARCA,11/18/2018,9
GUAINIA,11/18/2018,0
GUAVIARE,11/18/2018,0
HUILA,11/18/2018,5
LA GUAJIRA,11/18/2018,7
MAGDALENA,11/18/2018,7
META,11/18/2018,3
NARIÑO,11/18/2018,8
NORTE SANTANDER,11/18/2018,2
PUTUMAYO,11/18/2018,2
QUINDIO,11/18/2018,1
RISARALDA,11/18/2018,7
SAN ANDRES,11/18/2018,1
SANTANDER,11/18/2018,8
SUCRE,11/18/2018,5
TOLIMA,11/18/2018,9
VALLE DEL CAUCA,11/18/2018,16
VAUPES,11/18/2018,0
VICHADA,11/18/2018,0
AMAZONAS,11/25/2018,0
ANTIOQUIA,11/25/2018,13
ARAUCA,11/25/2018,1
ATLANTICO,11/25/2018,10
BOGOTA,11/25/2018,27
BOLIVAR,11/25/2018,11
BOYACA,11/25/2018,4
CALDAS,11/25/2018,0
CAQUETA,11/25/2018,2
CASANARE,11/25/2018,3
CAUCA,11/25/2018,4
CESAR,11/25/2018,5
CHOCO,11/25/2018,3
CORDOBA,11/25/2018,12
CUNDINAMARCA,11/25/2018,10
GUAINIA,11/25/2018,0
GUAVIARE,11/25/2018,1
HUILA,11/25/2018,4
LA GUAJIRA,11/25/2018,8
MAGDALENA,11/25/2018,8
META,11/25/2018,8
NARIÑO,11/25/2018,7
NORTE SANTANDER,11/25/2018,3
PUTUMAYO,11/25/2018,1
QUINDIO,11/25/2018,4
RISARALDA,11/25/2018,7
SAN ANDRES,11/25/2018,1
SANTANDER,11/25/2018,2
SUCRE,11/25/2018,3
TOLIMA,11/25/2018,4
VALLE DEL CAUCA,11/25/2018,15
VAUPES,11/25/2018,0
VICHADA,11/25/2018,1
AMAZONAS,12/2/2018,1
ANTIOQUIA,12/2/2018,21
ARAUCA,12/2/2018,0
ATLANTICO,12/2/2018,12
BOGOTA,12/2/2018,28
BOLIVAR,12/2/2018,7
BOYACA,12/2/2018,2
CALDAS,12/2/2018,0
CAQUETA,12/2/2018,1
CASANARE,12/2/2018,1
CAUCA,12/2/2018,9
CESAR,12/2/2018,9
CHOCO,12/2/2018,2
CORDOBA,12/2/2018,17
CUNDINAMARCA,12/2/2018,4
GUAINIA,12/2/2018,0
GUAVIARE,12/2/2018,0
HUILA,12/2/2018,3
LA GUAJIRA,12/2/2018,8
MAGDALENA,12/2/2018,8
META,12/2/2018,4
NARIÑO,12/2/2018,4
NORTE SANTANDER,12/2/2018,7
PUTUMAYO,12/2/2018,1
QUINDIO,12/2/2018,1
RISARALDA,12/2/2018,2
SAN ANDRES,12/2/2018,1
SANTANDER,12/2/2018,2
SUCRE,12/2/2018,7
TOLIMA,12/2/2018,3
VALLE DEL CAUCA,12/2/2018,17
VAUPES,12/2/2018,1
VICHADA,12/2/2018,1
AMAZONAS,12/9/2018,0
ANTIOQUIA,12/9/2018,23
ARAUCA,12/9/2018,0
ATLANTICO,12/9/2018,16
BOGOTA,12/9/2018,31
BOLIVAR,12/9/2018,6
BOYACA,12/9/2018,4
CALDAS,12/9/2018,1
CAQUETA,12/9/2018,0
CASANARE,12/9/2018,0
CAUCA,12/9/2018,2
CESAR,12/9/2018,7
CHOCO,12/9/2018,5
CORDOBA,12/9/2018,13
CUNDINAMARCA,12/9/2018,4
GUAINIA,12/9/2018,0
GUAVIARE,12/9/2018,0
HUILA,12/9/2018,0
LA GUAJIRA,12/9/2018,7
MAGDALENA,12/9/2018,6
META,12/9/2018,1
NARIÑO,12/9/2018,4
NORTE SANTANDER,12/9/2018,6
PUTUMAYO,12/9/2018,0
QUINDIO,12/9/2018,3
RISARALDA,12/9/2018,6
SAN ANDRES,12/9/2018,1
SANTANDER,12/9/2018,6
SUCRE,12/9/2018,7
TOLIMA,12/9/2018,4
VALLE DEL CAUCA,12/9/2018,11
VAUPES,12/9/2018,0
VICHADA,12/9/2018,1
AMAZONAS,12/16/2018,0
ANTIOQUIA,12/16/2018,27
ARAUCA,12/16/2018,1
ATLANTICO,12/16/2018,16
BOGOTA,12/16/2018,26
BOLIVAR,12/16/2018,9
BOYACA,12/16/2018,5
CALDAS,12/16/2018,2
CAQUETA,12/16/2018,3
CASANARE,12/16/2018,2
CAUCA,12/16/2018,4
CESAR,12/16/2018,7
CHOCO,12/16/2018,1
CORDOBA,12/16/2018,9
CUNDINAMARCA,12/16/2018,7
GUAINIA,12/16/2018,1
GUAVIARE,12/16/2018,0
HUILA,12/16/2018,5
LA GUAJIRA,12/16/2018,7
MAGDALENA,12/16/2018,10
META,12/16/2018,3
NARIÑO,12/16/2018,5
NORTE SANTANDER,12/16/2018,7
PUTUMAYO,12/16/2018,2
QUINDIO,12/16/2018,1
RISARALDA,12/16/2018,2
SAN ANDRES,12/16/2018,1
SANTANDER,12/16/2018,6
SUCRE,12/16/2018,6
TOLIMA,12/16/2018,5
VALLE DEL CAUCA,12/16/2018,14
VAUPES,12/16/2018,0
VICHADA,12/16/2018,0
AMAZONAS,12/23/2018,1
ANTIOQUIA,12/23/2018,14
ARAUCA,12/23/2018,1
ATLANTICO,12/23/2018,17
BOGOTA,12/23/2018,32
BOLIVAR,12/23/2018,12
BOYACA,12/23/2018,6
CALDAS,12/23/2018,1
CAQUETA,12/23/2018,2
CASANARE,12/23/2018,0
CAUCA,12/23/2018,5
CESAR,12/23/2018,2
CHOCO,12/23/2018,4
CORDOBA,12/23/2018,13
CUNDINAMARCA,12/23/2018,4
GUAINIA,12/23/2018,0
GUAVIARE,12/23/2018,0
HUILA,12/23/2018,1
LA GUAJIRA,12/23/2018,8
MAGDALENA,12/23/2018,7
META,12/23/2018,3
NARIÑO,12/23/2018,7
NORTE SANTANDER,12/23/2018,4
PUTUMAYO,12/23/2018,0
QUINDIO,12/23/2018,3
RISARALDA,12/23/2018,2
SAN ANDRES,12/23/2018,0
SANTANDER,12/23/2018,4
SUCRE,12/23/2018,4
TOLIMA,12/23/2018,3
VALLE DEL CAUCA,12/23/2018,13
VAUPES,12/23/2018,0
VICHADA,12/23/2018,0
AMAZONAS,12/30/2018,0
ANTIOQUIA,12/30/2018,15
ARAUCA,12/30/2018,0
ATLANTICO,12/30/2018,13
BOGOTA,12/30/2018,15
BOLIVAR,12/30/2018,10
BOYACA,12/30/2018,2
CALDAS,12/30/2018,1
CAQUETA,12/30/2018,3
CASANARE,12/30/2018,0
CAUCA,12/30/2018,1
CESAR,12/30/2018,5
CHOCO,12/30/2018,5
CORDOBA,12/30/2018,10
CUNDINAMARCA,12/30/2018,6
GUAINIA,12/30/2018,1
GUAVIARE,12/30/2018,0
HUILA,12/30/2018,1
LA GUAJIRA,12/30/2018,8
MAGDALENA,12/30/2018,4
META,12/30/2018,2
NARIÑO,12/30/2018,4
NORTE SANTANDER,12/30/2018,10
PUTUMAYO,12/30/2018,2
QUINDIO,12/30/2018,2
RISARALDA,12/30/2018,2
SAN ANDRES,12/30/2018,0
SANTANDER,12/30/2018,9
SUCRE,12/30/2018,6
TOLIMA,12/30/2018,4
VALLE DEL CAUCA,12/30/2018,13
VAUPES,12/30/2018,1
VICHADA,12/30/2018,0
AMAZONAS,1/6/2019,1
ANTIOQUIA,1/6/2019,18
ARAUCA,1/6/2019,0
ATLANTICO,1/6/2019,14
BOGOTA,1/6/2019,26
BOLIVAR,1/6/2019,11
BOYACA,1/6/2019,4
CALDAS,1/6/2019,1
CAQUETA,1/6/2019,3
CASANARE,1/6/2019,0
CAUCA,1/6/2019,9
CESAR,1/6/2019,6
CHOCO,1/6/2019,2
CORDOBA,1/6/2019,9
CUNDINAMARCA,1/6/2019,10
GUAINIA,1/6/2019,0
GUAVIARE,1/6/2019,0
HUILA,1/6/2019,3
LA GUAJIRA,1/6/2019,13
MAGDALENA,1/6/2019,9
META,1/6/2019,4
NARIÑO,1/6/2019,1
NORTE SANTANDER,1/6/2019,3
PUTUMAYO,1/6/2019,1
QUINDIO,1/6/2019,2
RISARALDA,1/6/2019,1
SAN ANDRES,1/6/2019,0
SANTANDER,1/6/2019,3
SUCRE,1/6/2019,6
TOLIMA,1/6/2019,4
VALLE DEL CAUCA,1/6/2019,15
VAUPES,1/6/2019,0
VICHADA,1/6/2019,1
AMAZONAS,1/13/2019,0
ANTIOQUIA,1/13/2019,28
ARAUCA,1/13/2019,1
ATLANTICO,1/13/2019,12
BOGOTA,1/13/2019,15
BOLIVAR,1/13/2019,9
BOYACA,1/13/2019,6
CALDAS,1/13/2019,4
CAQUETA,1/13/2019,2
CASANARE,1/13/2019,1
CAUCA,1/13/2019,4
CESAR,1/13/2019,8
CHOCO,1/13/2019,4
CORDOBA,1/13/2019,11
CUNDINAMARCA,1/13/2019,3
GUAINIA,1/13/2019,0
GUAVIARE,1/13/2019,0
HUILA,1/13/2019,9
LA GUAJIRA,1/13/2019,9
MAGDALENA,1/13/2019,14
META,1/13/2019,2
NARIÑO,1/13/2019,6
NORTE SANTANDER,1/13/2019,2
PUTUMAYO,1/13/2019,1
QUINDIO,1/13/2019,1
RISARALDA,1/13/2019,0
SAN ANDRES,1/13/2019,0
SANTANDER,1/13/2019,7
SUCRE,1/13/2019,2
TOLIMA,1/13/2019,8
VALLE DEL CAUCA,1/13/2019,17
VAUPES,1/13/2019,1
VICHADA,1/13/2019,0
AMAZONAS,1/20/2019,1
ANTIOQUIA,1/20/2019,23
ARAUCA,1/20/2019,2
ATLANTICO,1/20/2019,12
BOGOTA,1/20/2019,19
BOLIVAR,1/20/2019,3
BOYACA,1/20/2019,4
CALDAS,1/20/2019,2
CAQUETA,1/20/2019,3
CASANARE,1/20/2019,0
CAUCA,1/20/2019,9
CESAR,1/20/2019,6
CHOCO,1/20/2019,4
CORDOBA,1/20/2019,10
CUNDINAMARCA,1/20/2019,7
GUAINIA,1/20/2019,0
GUAVIARE,1/20/2019,0
HUILA,1/20/2019,2
LA GUAJIRA,1/20/2019,6
MAGDALENA,1/20/2019,11
META,1/20/2019,5
NARIÑO,1/20/2019,6
NORTE SANTANDER,1/20/2019,9
PUTUMAYO,1/20/2019,2
QUINDIO,1/20/2019,1
RISARALDA,1/20/2019,2
SAN ANDRES,1/20/2019,1
SANTANDER,1/20/2019,3
SUCRE,1/20/2019,3
TOLIMA,1/20/2019,2
VALLE DEL CAUCA,1/20/2019,14
VAUPES,1/20/2019,0
VICHADA,1/20/2019,0
AMAZONAS,1/27/2019,0
