exec_date,index,entity,year,period,total
2020-12-16 11:40:22.538824,219,91000,2015,12,365.9352
2020-12-16 11:40:22.538824,220,91000,2015,13,407.9063
2020-12-16 11:40:22.538824,221,91000,2016,1,114.1553
2020-12-16 11:40:22.538824,222,91000,2016,2,108.9664
2020-12-16 11:40:22.538824,223,91000,2016,3,198.4745
2020-12-16 11:40:22.538824,224,91000,2016,4,158.2607
2020-12-16 11:40:22.538824,225,91000,2016,5,136.208
2020-12-16 11:40:22.538824,226,91000,2016,6,179.0162
2020-12-16 11:40:22.538824,227,91000,2016,7,105.0747
2020-12-16 11:40:22.538824,228,91000,2016,8,194.5828
2020-12-16 11:40:22.538824,229,91000,2016,9,88.2109
2020-12-16 11:40:22.538824,230,91000,2016,10,147.8829
2020-12-16 11:40:22.538824,231,91000,2016,11,167.3412
2020-12-16 11:40:22.538824,232,91000,2016,12,156.9635
2020-12-16 11:40:22.538824,233,91000,2016,13,197.1773
2020-12-16 11:40:22.538824,234,91000,2017,1,171.9095
2020-12-16 11:40:22.538824,235,91000,2017,2,160.3633
2020-12-16 11:40:22.538824,236,91000,2017,3,178.324
2020-12-16 11:40:22.538824,237,91000,2017,4,111.6129
2020-12-16 11:40:22.538824,238,91000,2017,5,169.3437
2020-12-16 11:40:22.538824,239,91000,2017,6,189.8702
2020-12-16 11:40:22.538824,240,91000,2017,7,128.2907
2020-12-16 11:40:22.538824,241,91000,2017,8,265.5617
2020-12-16 11:40:22.538824,242,91000,2017,9,144.9684
2020-12-16 11:40:22.538824,243,91000,2017,10,139.8368
2020-12-16 11:40:22.538824,244,91000,2017,11,164.212
2020-12-16 11:40:22.538824,245,91000,2017,12,183.4556
2020-12-16 11:40:22.538824,246,91000,2017,13,127.0077
2020-12-16 11:40:22.538824,247,91000,2018,1,2771.7874
2020-12-16 11:40:22.538824,248,91000,2018,2,0.0
2020-12-16 11:40:22.538824,249,91000,2018,3,0.0
2020-12-16 11:40:22.538824,250,91000,2018,4,0.0
2020-12-16 11:40:22.538824,251,91000,2018,5,0.0
2020-12-16 11:40:22.538824,252,91000,2018,6,0.0
2020-12-16 11:40:22.538824,253,91000,2018,7,0.0
2020-12-16 11:40:22.538824,254,91000,2018,8,0.0
2020-12-16 11:40:22.538824,255,91000,2018,9,0.0
2020-12-16 11:40:22.538824,256,91000,2018,10,0.0
2020-12-16 11:40:22.538824,257,91000,2018,11,0.0
2020-12-16 11:40:22.538824,258,91000,2018,12,0.0
2020-12-16 11:40:22.538824,259,91000,2018,13,0.0
2020-12-16 11:40:22.538824,260,91000,2019,1,210.6874
2020-12-16 11:40:22.538824,261,91000,2019,2,326.0638
2020-12-16 11:40:22.538824,262,91000,2019,3,278.4083
2020-12-16 11:40:22.538824,263,91000,2019,4,247.056
2020-12-16 11:40:22.538824,264,91000,2019,5,156.7614
2020-12-16 11:40:22.538824,265,91000,2019,6,120.3928
2020-12-16 11:40:22.538824,266,91000,2019,7,186.8596
2020-12-16 11:40:22.538824,267,91000,2019,8,184.3514
2020-12-16 11:40:22.538824,268,91000,2019,9,270.8838
2020-12-16 11:40:22.538824,269,91000,2019,10,245.8019
2020-12-16 11:40:22.538824,270,91000,2019,11,175.5728
2020-12-16 11:40:22.538824,271,91000,2019,12,186.8596
2020-12-16 11:40:22.538824,272,91000,2019,13,92.8028
2020-12-16 11:40:22.538824,273,91000,2020,1,141.2955
2020-12-16 11:40:22.538824,274,91000,2020,2,142.5349
2020-12-16 11:40:22.538824,275,91000,2020,3,151.2109
2020-12-16 11:40:22.538824,276,91000,2020,4,91.7181
2020-12-16 11:40:22.538824,277,91000,2020,5,0.0
2020-12-16 11:40:22.538824,278,91000,2020,6,0.0
2020-12-16 11:40:22.538824,279,91000,2020,7,0.0
2020-12-16 11:40:22.538824,280,91000,2020,8,0.0
2020-12-16 11:40:22.538824,281,91000,2020,9,0.0
2020-12-16 11:40:22.538824,282,91000,2020,10,0.0
2020-12-16 11:40:22.538824,283,91000,2020,11,0.0
2020-12-16 11:40:22.538824,284,91000,2020,12,0.0
2020-12-16 11:40:22.538824,285,91000,2020,13,0.0
2020-12-16 11:40:22.538824,286,05000,2010,1,2225.6747
2020-12-16 11:40:22.538824,287,05000,2010,2,138.4968
2020-12-16 11:40:22.538824,288,05000,2010,3,0.0
2020-12-16 11:40:22.538824,289,05000,2010,4,0.0
2020-12-16 11:40:22.538824,290,05000,2010,5,0.0
2020-12-16 11:40:22.538824,291,05000,2010,6,0.0
2020-12-16 11:40:22.538824,292,05000,2010,7,0.0
2020-12-16 11:40:22.538824,293,05000,2010,8,53.5127
2020-12-16 11:40:22.538824,294,05000,2010,9,119.3568
2020-12-16 11:40:22.538824,295,05000,2010,10,306.9316
2020-12-16 11:40:22.538824,296,05000,2010,11,172.0123
2020-12-16 11:40:22.538824,297,05000,2010,12,336.7214
2020-12-16 11:40:22.538824,298,05000,2010,13,84.1268
2020-12-16 11:40:22.538824,299,05000,2011,1,334.8629
2020-12-16 11:40:22.538824,300,05000,2011,2,290.3132
2020-12-16 11:40:22.538824,301,05000,2011,3,289.6459
2020-12-16 11:40:22.538824,302,05000,2011,4,170.7926
2020-12-16 11:40:22.538824,303,05000,2011,5,262.8054
2020-12-16 11:40:22.538824,304,05000,2011,6,308.7711
2020-12-16 11:40:22.538824,305,05000,2011,7,184.1559
2020-12-16 11:40:22.538824,306,05000,2011,8,320.23
2020-12-16 11:40:22.538824,307,05000,2011,9,260.7383
2020-12-16 11:40:22.538824,308,05000,2011,10,249.1329
2020-12-16 11:40:22.538824,309,05000,2011,11,239.5459
2020-12-16 11:40:22.538824,310,05000,2011,12,251.7535
2020-12-16 11:40:22.538824,311,05000,2011,13,199.4398
2020-12-16 11:40:22.538824,312,05000,2012,1,337.7189
2020-12-16 11:40:22.538824,313,05000,2012,2,202.371
2020-12-16 11:40:22.538824,314,05000,2012,3,216.0488
2020-12-16 11:40:22.538824,315,05000,2012,4,237.6183
2020-12-16 11:40:22.538824,316,05000,2012,5,199.0761
2020-12-16 11:40:22.538824,317,05000,2012,6,253.9482
2020-12-16 11:40:22.538824,318,05000,2012,7,285.0327
2020-12-16 11:40:22.538824,319,05000,2012,8,291.8154
2020-12-16 11:40:22.538824,320,05000,2012,9,319.7015
2020-12-16 11:40:22.538824,321,05000,2012,10,314.96
2020-12-16 11:40:22.538824,322,05000,2012,11,273.2514
2020-12-16 11:40:22.538824,323,05000,2012,12,220.4367
2020-12-16 11:40:22.538824,324,05000,2012,13,126.0579
2020-12-16 11:40:22.538824,325,05000,2013,1,1499.0271
2020-12-16 11:40:22.538824,326,05000,2013,2,1647.7282
2020-12-16 11:40:22.538824,327,05000,2013,3,0.0
2020-12-16 11:40:22.538824,328,05000,2013,4,0.0
2020-12-16 11:40:22.538824,329,05000,2013,5,0.0
2020-12-16 11:40:22.538824,330,05000,2013,6,0.0
2020-12-16 11:40:22.538824,331,05000,2013,7,0.0
2020-12-16 11:40:22.538824,332,05000,2013,8,0.0
2020-12-16 11:40:22.538824,333,05000,2013,9,0.0
2020-12-16 11:40:22.538824,334,05000,2013,10,0.0
2020-12-16 11:40:22.538824,335,05000,2013,11,0.0
2020-12-16 11:40:22.538824,336,05000,2013,12,0.0
2020-12-16 11:40:22.538824,337,05000,2013,13,0.0635
2020-12-16 11:40:22.538824,338,05000,2014,1,246.8929
2020-12-16 11:40:22.538824,339,05000,2014,2,220.2704
2020-12-16 11:40:22.538824,340,05000,2014,3,214.3595
2020-12-16 11:40:22.538824,341,05000,2014,4,193.2089
2020-12-16 11:40:22.538824,342,05000,2014,5,209.8441
2020-12-16 11:40:22.538824,343,05000,2014,6,214.7202
2020-12-16 11:40:22.538824,344,05000,2014,7,203.7137
2020-12-16 11:40:22.538824,345,05000,2014,8,258.6363
2020-12-16 11:40:22.538824,346,05000,2014,9,248.9782
